Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Synthesis of IP3 and IP4 in the cytosol_Homo sapiens_R-HSA-1855204	3/25	0.14036634053124306	1.0	0	0	2.292263610315186	4.500858580948008	PLCB4;PLCE1;PLCH1
Acyl chain remodelling of PC_Homo sapiens_R-HSA-1482788	3/25	0.14036634053124306	1.0	0	0	2.292263610315186	4.500858580948008	LPCAT4;MBOAT2;PLA2G6
Metabolism of water-soluble vitamins and cofactors_Homo sapiens_R-HSA-196849	8/98	0.14122650212990107	1.0	0	0	1.5593630002144123	3.052281978670801	CYB5A;PTGIS;TPK1;RFK;PNPO;AOX1;SLC2A3;MOCS1
Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696	22/329	0.1434667604794139	1.0	0	0	1.277350542728827	2.4801701145191064	PRR5;KSR1;PDGFB;GAB1;PPP2R5B;GFRA1;IRS2;NRG1;ADCY1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;PSMB3;KIT;UBC;JAK2;SPTAN1;FGFR3
Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716	22/329	0.1434667604794139	1.0	0	0	1.277350542728827	2.4801701145191064	PRR5;KSR1;PDGFB;GAB1;PPP2R5B;GFRA1;IRS2;NRG1;ADCY1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;PSMB3;KIT;UBC;JAK2;SPTAN1;FGFR3
Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708	22/329	0.1434667604794139	1.0	0	0	1.277350542728827	2.4801701145191064	PRR5;KSR1;PDGFB;GAB1;PPP2R5B;GFRA1;IRS2;NRG1;ADCY1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;PSMB3;KIT;UBC;JAK2;SPTAN1;FGFR3
Gastrin-CREB signalling pathway via PKC and MAPK_Homo sapiens_R-HSA-881907	28/432	0.1435952822775273	1.0	0	0	1.238105345077647	2.40286096658845	DGKE;PDGFB;IRS2;ADRA1B;KALRN;CSF2RA;EGFR;RASGRP3;FGF5;PSMB3;UBC;JAK2;SPTAN1;EDN1;ANXA1;EDN2;KSR1;PPP2R5B;NRG1;GFRA1;AVPR1A;SPTB;DUSP6;PSMB8;PLCB4;KIT;DAGLB;FGFR3
WNT5A-dependent internalization of FZD2, FZD5 and ROR2_Homo sapiens_R-HSA-5140745	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	WNT5A;ROR1
p75NTR recruits signalling complexes_Homo sapiens_R-HSA-209543	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	UBC;SQSTM1
NF-kB is activated and signals survival_Homo sapiens_R-HSA-209560	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	UBC;SQSTM1
FGFR3c ligand binding and activation_Homo sapiens_R-HSA-190372	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	FGF5;FGFR3
FGFR3 ligand binding and activation_Homo sapiens_R-HSA-190239	2/13	0.14590735789359477	0.9965993641839285	0	0	2.938799500404085	5.6565524756496925	FGF5;FGFR3
ERBB2 Activates PTK6 Signaling_Homo sapiens_R-HSA-8847993	2/13	0.14590735789359477	0.9921700336764444	0	0	2.938799500404085	5.6565524756496925	NRG1;EGFR
Downregulation of ERBB2:ERBB3 signaling_Homo sapiens_R-HSA-1358803	2/13	0.14590735789359477	0.9877799007840707	0	0	2.938799500404085	5.6565524756496925	UBC;NRG1
Signaling by ERBB4_Homo sapiens_R-HSA-1236394	22/330	0.14657802713633605	0.9879488172625293	0	0	1.2734797835084368	2.4453325487060096	PRR5;KSR1;PDGFB;GAB1;PPP2R5B;GFRA1;IRS2;NRG1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;CXCL12;PSMB3;KIT;UBC;JAK2;SPTAN1;FGFR3
Apoptosis_Homo sapiens_R-HSA-109581	12/163	0.1475145943568645	0.9899005673947486	0	0	1.4062966934448997	2.6914102178770882	CASP7;CDH1;UNC5B;SATB1;PSMB3;UBC;PMAIP1;FAS;SFN;DSG2;SPTAN1;PSMB8
Class B/2 (Secretin family receptors)_Homo sapiens_R-HSA-373080	7/84	0.15019676446138572	1.0	0	0	1.5918497293855458	3.017843173224301	ADCYAP1R1;WNT11;FZD4;FZD7;WNT5A;WNT2;WNT4
Metabolism of proteins_Homo sapiens_R-HSA-392499	64/1074	0.15283334484224842	1.0	0	0	1.1383059517393848	2.1382020962900485	GALNT12;ACADVL;B4GALT1;FKBP14;RPLP0;SEC61A1;ADAMTS5;ADAMTS3;TFG;KIF5C;ADAMTS1;SUMO3;TMED2;THSD7A;SPTAN1;ADAMTS9;ST6GAL1;MME;IGFBP4;IGFBP2;PPP2R5B;ANK2;SPTB;ARFGAP1;ADAMTS20;TUBB2B;B3GNT9;B3GNT7;DDIT3;GAS6;ATF3;B4GALT4;GNE;RAB1A;SEC23A;COPA;SAR1B;GCNT1;GATA6;TGFA;GATA4;CSF2RA;ADAMTS10;GNAI1;THSD4;GGA2;UBC;ST8SIA4;MGAT3;MAN1C1;DNAJB9;DYNC1I1;SEC31A;MUC16;ST8SIA1;GFPT2;STAT3;SYVN1;INHBB;IGF1;KLF4;MSRB2;COPG1;FOLR1
Signaling by FGFR4_Homo sapiens_R-HSA-5654743	22/332	0.15291526713397072	1.0	0	0	1.2658082185475428	2.377024950965855	PRR5;KSR1;PDGFB;GAB1;PPP2R5B;GFRA1;IRS2;NRG1;ADCY1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;PSMB3;KIT;UBC;JAK2;SPTAN1;FGFR3
Negative regulation of MAPK pathway_Homo sapiens_R-HSA-5675221	4/40	0.15533846325331824	1.0	0	0	1.9102196752626552	3.5571134839235294	KSR1;UBC;PPP2R5B;DUSP6
Signaling by FGFR3_Homo sapiens_R-HSA-5654741	22/333	0.15614084240550555	1.0	0	0	1.2620069926660185	2.3435430013649228	PRR5;KSR1;PDGFB;GAB1;PPP2R5B;GFRA1;IRS2;NRG1;ADCY1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;PSMB3;KIT;UBC;JAK2;SPTAN1;FGFR3
trans-Golgi Network Vesicle Budding_Homo sapiens_R-HSA-199992	6/70	0.15937213979698506	1.0	0	0	1.637331150225133	3.00698044961497	GAK;SORT1;AP1B1;AP1S3;TPD52L1;CLINT1
Clathrin derived vesicle budding_Homo sapiens_R-HSA-421837	6/70	0.15937213979698506	1.0	0	0	1.637331150225133	3.00698044961497	GAK;SORT1;AP1B1;AP1S3;TPD52L1;CLINT1
TCF dependent signaling in response to WNT_Homo sapiens_R-HSA-201681	14/199	0.16103832191032977	1.0	0	0	1.3438731383757374	2.4540640981857496	TLE4;TCF7L1;FZD4;WNT5A;PPP2R5B;CXXC4;PSMB8;SFRP2;PSMB3;MYC;CCDC88C;UBC;RSPO3;WNT4
Programmed Cell Death_Homo sapiens_R-HSA-5357801	12/166	0.16146108562349812	1.0	0	0	1.3808816929609555	2.5180255066049133	CASP7;CDH1;UNC5B;SATB1;PSMB3;UBC;PMAIP1;FAS;SFN;DSG2;SPTAN1;PSMB8
Repression of WNT target genes_Homo sapiens_R-HSA-4641265	2/14	0.16459697841915386	1.0	0	0	2.7288852503752214	4.9236058071249635	TLE4;TCF7L1
Inhibition of adenylate cyclase pathway_Homo sapiens_R-HSA-997269	2/14	0.16459697841915386	1.0	0	0	2.7288852503752214	4.9236058071249635	ADCY1;GNAI1
Adenylate cyclase inhibitory pathway_Homo sapiens_R-HSA-170670	2/14	0.16459697841915386	1.0	0	0	2.7288852503752214	4.9236058071249635	ADCY1;GNAI1
Methylation_Homo sapiens_R-HSA-156581	2/14	0.16459697841915386	1.0	0	0	2.7288852503752214	4.9236058071249635	NNMT;MAT2B
Glutathione synthesis and recycling_Homo sapiens_R-HSA-174403	2/14	0.16459697841915386	1.0	0	0	2.7288852503752214	4.9236058071249635	GGCT;OPLAH
Uptake and actions of bacterial toxins_Homo sapiens_R-HSA-5339562	3/27	0.16569315336007323	1.0	0	0	2.1224663058473947	3.815382945762308	SV2C;SV2A;ANTXR1
EGFR downregulation_Homo sapiens_R-HSA-182971	3/27	0.16569315336007323	1.0	0	0	2.1224663058473947	3.815382945762308	UBC;SPRY1;EGFR
Peroxisomal lipid metabolism_Homo sapiens_R-HSA-390918	3/27	0.16569315336007323	1.0	0	0	2.1224663058473947	3.815382945762308	NUDT7;ACOX1;ABCD1
Signaling by EGFR_Homo sapiens_R-HSA-177929	23/355	0.17188104653547973	1.0	0	0	1.2376071135504525	2.1793675031684376	PRR5;KSR1;PDGFB;GAB1;PPP2R5B;GFRA1;IRS2;NRG1;ADCY1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;PSMB3;KIT;UBC;SPRY1;JAK2;SPTAN1;FGFR3
Signaling by NOTCH1_Homo sapiens_R-HSA-1980143	6/72	0.17464231540054623	1.0	0	0	1.5918497293855458	2.777802146918492	TLE4;JAG2;JAG1;MYC;UBC;DTX2
TRAF6 Mediated Induction of proinflammatory cytokines_Homo sapiens_R-HSA-168180	6/72	0.17464231540054623	1.0	0	0	1.5918497293855458	2.777802146918492	MEF2C;IRAK2;UBC;NOD1;FOS;DUSP6
The role of Nef in HIV-1 replication and disease pathogenesis_Homo sapiens_R-HSA-164952	3/28	0.1788255756259207	1.0	0	0	2.046663937781416	3.5230134794486307	AP1B1;ELMO1;AP1S3
Disorders of transmembrane transporters_Homo sapiens_R-HSA-5619115	2/15	0.18367187652815128	1.0	0	0	2.5469595670168736	4.316088871181488	AVPR1A;CFTR
WNT5A-dependent internalization of FZD4_Homo sapiens_R-HSA-5099900	2/15	0.18367187652815128	1.0	0	0	2.5469595670168736	4.316088871181488	FZD4;WNT5A
NRIF signals cell death from the nucleus_Homo sapiens_R-HSA-205043	2/15	0.18367187652815128	1.0	0	0	2.5469595670168736	4.316088871181488	UBC;SQSTM1
Glycogen synthesis_Homo sapiens_R-HSA-3322077	2/15	0.18367187652815128	1.0	0	0	2.5469595670168736	4.316088871181488	UGP2;UBC
ERBB2 Regulates Cell Motility_Homo sapiens_R-HSA-6785631	2/15	0.18367187652815128	1.0	0	0	2.5469595670168736	4.316088871181488	NRG1;EGFR
Signaling by EGFRvIII in Cancer_Homo sapiens_R-HSA-5637812	2/15	0.18367187652815128	1.0	0	0	2.5469595670168736	4.316088871181488	GAB1;EGFR
Constitutive Signaling by EGFRvIII_Homo sapiens_R-HSA-5637810	2/15	0.18367187652815128	1.0	0	0	2.5469595670168736	4.316088871181488	GAB1;EGFR
DAP12 interactions_Homo sapiens_R-HSA-2172127	23/359	0.18549049579623472	1.0	0	0	1.2238176192490549	2.06182873356065	VAV3;PRR5;KSR1;PDGFB;GAB1;PPP2R5B;GFRA1;IRS2;NRG1;ADCY1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;PSMB3;KIT;UBC;JAK2;SPTAN1;FGFR3
Voltage gated Potassium channels_Homo sapiens_R-HSA-1296072	4/43	0.18645987508136205	1.0	0	0	1.7769485351280514	2.9844547390107405	KCNH2;KCNS3;KCNAB1;KCNQ5
Amine ligand-binding receptors_Homo sapiens_R-HSA-375280	4/43	0.18645987508136205	1.0	0	0	1.7769485351280514	2.9844547390107405	HTR7;HTR1B;ADRB1;ADRA1B
Signaling by NOTCH_Homo sapiens_R-HSA-157118	9/122	0.18945445895172	1.0	0	0	1.4091784489642538	2.3443185760197722	TLE4;JAG2;LFNG;JAG1;B4GALT1;MYC;UBC;TMED2;DTX2
Sphingolipid metabolism_Homo sapiens_R-HSA-428157	6/74	0.1904825038038634	1.0	0	0	1.5488267637264772	2.5682566904399162	SMPD3;CERK;GM2A;SGMS1;ALDH3B1;OSBP
Interaction between L1 and Ankyrins_Homo sapiens_R-HSA-445095	3/29	0.19222890591960717	1.0	0	0	1.9760893192372295	3.2587064494634537	ANK2;SPTAN1;SPTB
Negative regulation of FGFR3 signaling_Homo sapiens_R-HSA-5654732	3/29	0.19222890591960717	1.0	0	0	1.9760893192372295	3.2587064494634537	FGF5;UBC;FGFR3
Myogenesis_Homo sapiens_R-HSA-525793	3/29	0.19222890591960717	1.0	0	0	1.9760893192372295	3.2587064494634537	MEF2C;CDH2;BOC
CDO in myogenesis_Homo sapiens_R-HSA-375170	3/29	0.19222890591960717	1.0	0	0	1.9760893192372295	3.2587064494634537	MEF2C;CDH2;BOC
Interleukin-1 signaling_Homo sapiens_R-HSA-446652	4/44	0.19725219461388277	1.0	0	0	1.7365633411478685	2.818914983529409	IRAK2;UBC;NOD1;SQSTM1
Inositol phosphate metabolism_Homo sapiens_R-HSA-1483249	4/44	0.19725219461388277	1.0	0	0	1.7365633411478685	2.818914983529409	ISYNA1;PLCB4;PLCE1;PLCH1
p75NTR signals via NF-kB_Homo sapiens_R-HSA-193639	2/16	0.20304061354438688	1.0	0	0	2.387774594078319	3.806946640950118	UBC;SQSTM1
GRB2 events in ERBB2 signaling_Homo sapiens_R-HSA-1963640	2/16	0.20304061354438688	1.0	0	0	2.387774594078319	3.806946640950118	NRG1;EGFR
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1_Homo sapiens_R-HSA-450321	2/16	0.20304061354438688	1.0	0	0	2.387774594078319	3.806946640950118	IRAK2;NOD1
Regulation of KIT signaling_Homo sapiens_R-HSA-1433559	2/16	0.20304061354438688	1.0	0	0	2.387774594078319	3.806946640950118	LYN;KIT
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)_Homo sapiens_R-HSA-2173791	2/16	0.20304061354438688	1.0	0	0	2.387774594078319	3.806946640950118	UBC;F11R
MAPK targets/ Nuclear events mediated by MAP kinases_Homo sapiens_R-HSA-450282	3/30	0.2058725049625864	1.0	0	0	1.9102196752626552	3.0190987769699147	MEF2C;FOS;DUSP6
Tight junction interactions_Homo sapiens_R-HSA-420029	3/30	0.2058725049625864	1.0	0	0	1.9102196752626552	3.0190987769699147	PARD6B;CLDN15;F11R
Signaling by ERBB2_Homo sapiens_R-HSA-1227986	4/45	0.20822886348433778	1.0	0	0	1.6979730446779158	2.6643192171661134	UBC;GAB1;NRG1;EGFR
Amino acid transport across the plasma membrane_Homo sapiens_R-HSA-352230	3/31	0.2197264341861084	1.0	0	0	1.8485996857380533	2.801316179621002	SLC38A1;SLC6A15;SLC7A2
Trafficking of AMPA receptors_Homo sapiens_R-HSA-399719	3/31	0.2197264341861084	1.0	0	0	1.8485996857380533	2.801316179621002	TSPAN7;AKAP5;GRIA4
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity_Homo sapiens_R-HSA-399721	3/31	0.2197264341861084	1.0	0	0	1.8485996857380533	2.801316179621002	TSPAN7;AKAP5;GRIA4
Zinc transporters_Homo sapiens_R-HSA-435354	2/17	0.22262025230176063	1.0	0	0	2.2473172650148885	3.376117452864624	SLC30A1;SLC39A8
Trafficking of GluR2-containing AMPA receptors_Homo sapiens_R-HSA-416993	2/17	0.22262025230176063	1.0	0	0	2.2473172650148885	3.376117452864624	TSPAN7;GRIA4
activated TAK1 mediates p38 MAPK activation_Homo sapiens_R-HSA-450302	2/17	0.22262025230176063	1.0	0	0	2.2473172650148885	3.376117452864624	IRAK2;NOD1
RHO GTPases Activate ROCKs_Homo sapiens_R-HSA-5627117	2/17	0.22262025230176063	1.0	0	0	2.2473172650148885	3.376117452864624	LIMK2;RHOB
Synthesis, secretion, and deacylation of Ghrelin_Homo sapiens_R-HSA-422085	2/17	0.22262025230176063	1.0	0	0	2.2473172650148885	3.376117452864624	IGF1;KLF4
Mitochondrial Fatty Acid Beta-Oxidation_Homo sapiens_R-HSA-77289	2/17	0.22262025230176063	1.0	0	0	2.2473172650148885	3.376117452864624	ACADVL;DECR1
Beta-catenin independent WNT signaling_Homo sapiens_R-HSA-3858494	10/144	0.2227499205913143	1.0	0	0	1.3265414411546217	1.9920746698552718	TCF7L1;WNT11;FZD4;PSMB3;FZD7;WNT5A;UBC;ROR1;PSMB8;WNT4
Intra-Golgi and retrograde Golgi-to-ER traffic_Homo sapiens_R-HSA-6811442	12/179	0.22890437500745073	1.0	0	0	1.2805941957068079	1.8881733143684247	RINT1;RAB1A;COPA;KIF5C;SURF4;MAN1C1;TMED2;COPG1;PLA2G6;KIF6;ARFGAP1;DYNC1I1
Role of LAT2/NTAL/LAB on calcium mobilization_Homo sapiens_R-HSA-2730905	11/162	0.2292226869653963	1.0	0	0	1.2970627424622967	1.9106529500483465	FGF5;LYN;PRR5;KIT;PDGFB;GAB1;PPP2R5B;IRS2;NRG1;FGFR3;EGFR
Synthesis of substrates in N-glycan biosythesis_Homo sapiens_R-HSA-446219	5/63	0.23329839865402374	1.0	0	0	1.5160473613195675	2.2065113686423676	ST6GAL1;ST8SIA1;GFPT2;ST8SIA4;GNE
Signaling by FGFR in disease_Homo sapiens_R-HSA-1226099	5/63	0.23329839865402374	1.0	0	0	1.5160473613195675	2.2065113686423676	FGF5;STAT3;GAB1;POLR2G;FGFR3
Signaling by NOTCH2_Homo sapiens_R-HSA-1980145	3/32	0.23376155806829893	1.0	0	0	1.7908309455587392	2.602889802568544	JAG2;JAG1;UBC
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription_Homo sapiens_R-HSA-2173796	3/32	0.23376155806829893	1.0	0	0	1.7908309455587392	2.602889802568544	MYC;SERPINE1;UBC
Signaling by Robo receptor_Homo sapiens_R-HSA-376176	3/32	0.23376155806829893	1.0	0	0	1.7908309455587392	2.602889802568544	ENAH;NCK2;SRGAP1
Signal Transduction_Homo sapiens_R-HSA-162582	137/2465	0.2340939293380447	1.0	0	0	1.0616636734725506	1.5415705154554165	DGKE;SERPINE1;IRS2;F11R;FGF5;ARHGAP44;HTR7;CDH1;MYC;ARHGDIB;KDR;GRB10;TLE4;PRKAB2;MEF2C;WNT5A;MYO7A;RBP4;SFRP2;SPINT1;RBP2;COL4A2;COL4A1;RBP1;ELMO1;COL4A5;ROR1;SQSTM1;CFTR;ADCYAP1R1;SDC4;PDGFB;LPL;ADRB1;DTX2;MST1R;IQGAP2;KALRN;CSF2RA;RASGRP3;C3;FLRT3;FLRT1;UBC;SFN;WNT2;SRGAP1;WNT4;JAG2;LYN;JAG1;FZD4;FZD7;HTR1B;SMAD9;INHBB;IGF1;SMAD6;ARHGAP23;BMP2;CXCL12;CCDC88C;AMOTL2;BMPR1B;FGFR3;PRR5;B4GALT1;FLT4;ARHGAP1;HSPB1;ADRA1B;PCSK5;GLI2;SMPD3;LFNG;BOC;NCK2;RSPO3;TMED2;JAK2;SPTAN1;VAV3;GPR39;EDN1;ANXA1;EDN2;KSR1;GAB1;PPP2R5B;ARAP2;NRG1;GFRA1;AVPR1A;SPTB;DUSP6;RHOB;PLCB4;ESRP2;COL6A2;KIT;ALDH1A1;COL6A1;CDC42EP2;DAGLB;RAPGEF3;RGS17;NPY4R;LRP2;ADCY1;FSTL1;CXXC4;EGFR;GNAI1;WNT11;PSMB3;CHN2;IGF2BP1;GPC3;GPC2;POLR2G;WASF1;S1PR5;TCF7L1;KIDINS220;LIMK2;STAT3;SYVN1;VEGFC;PSMB8;DHRS3;XK;DLC1;OTULIN;RGS10;FAS;SPRY1;P4HB
Abacavir transmembrane transport_Homo sapiens_R-HSA-2161517	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	ABCG2
Extrinsic Pathway of Fibrin Clot Formation_Homo sapiens_R-HSA-140834	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	F3
SUMO is conjugated to E1 (UBA2:SAE1)_Homo sapiens_R-HSA-3065676	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	SUMO3
N-glycan trimming and elongation in the cis-Golgi_Homo sapiens_R-HSA-964739	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	MAN1C1
GRB7 events in ERBB2 signaling_Homo sapiens_R-HSA-1306955	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	NRG1
Activation of RAS in B cells_Homo sapiens_R-HSA-1169092	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	RASGRP3
FasL/ CD95L signaling_Homo sapiens_R-HSA-75157	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	FAS
NGF-independant TRKA activation_Homo sapiens_R-HSA-187024	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	ADCYAP1R1
SMAC binds to IAPs_Homo sapiens_R-HSA-111463	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	CASP7
SMAC-mediated dissociation of IAP:caspase complexes_Homo sapiens_R-HSA-111464	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	CASP7
SMAC-mediated apoptotic response_Homo sapiens_R-HSA-111469	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	CASP7
Cytochrome c-mediated apoptotic response_Homo sapiens_R-HSA-111461	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	CASP7
Activation of caspases through apoptosome-mediated cleavage_Homo sapiens_R-HSA-111459	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	CASP7
Arachidonate production from DAG_Homo sapiens_R-HSA-426048	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	DAGLB
Vitamin B2 (riboflavin) metabolism_Homo sapiens_R-HSA-196843	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	RFK
Serotonin and melatonin biosynthesis_Homo sapiens_R-HSA-209931	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	DDC
tRNA processing in the mitochondrion_Homo sapiens_R-HSA-6785470	1/5	0.2357629623364591	1.0	0	0	3.8204393505253105	5.520261224758309	ELAC2
Signaling by the B Cell Receptor (BCR)_Homo sapiens_R-HSA-983705	15/233	0.24050611794718862	1.0	0	0	1.2297551557484905	1.7524130886653768	LYN;PRR5;PDGFB;GAB1;PPP2R5B;IRS2;NRG1;EGFR;PSMB8;RASGRP3;FGF5;PSMB3;KIT;UBC;FGFR3
Death Receptor Signalling_Homo sapiens_R-HSA-73887	4/48	0.24211516004555572	1.0	0	0	1.5918497293855458	2.2577870074146094	SMPD3;UBC;OTULIN;FAS
SHC-mediated cascade:FGFR3_Homo sapiens_R-HSA-5654704	2/18	0.24233571876552926	1.0	0	0	2.1224663058473947	3.0084500616916428	FGF5;FGFR3
SHC1 events in ERBB2 signaling_Homo sapiens_R-HSA-1250196	2/18	0.24233571876552926	1.0	0	0	2.1224663058473947	3.0084500616916428	NRG1;EGFR
cGMP effects_Homo sapiens_R-HSA-418457	2/18	0.24233571876552926	1.0	0	0	2.1224663058473947	3.0084500616916428	PDE5A;PDE9A
Hedgehog ligand biogenesis_Homo sapiens_R-HSA-5358346	5/64	0.24312124338616842	1.0	0	0	1.4923591212989493	2.1104868315674916	PSMB3;UBC;SYVN1;P4HB;PSMB8
Sphingolipid de novo biosynthesis_Homo sapiens_R-HSA-1660661	3/33	0.24794962935472034	1.0	0	0	1.7365633411478685	2.4216890872395735	SGMS1;ALDH3B1;OSBP
Detoxification of Reactive Oxygen Species_Homo sapiens_R-HSA-3299685	3/33	0.24794962935472034	1.0	0	0	1.7365633411478685	2.4216890872395735	GPX7;P4HB;SOD3
Peptide hormone metabolism_Homo sapiens_R-HSA-2980736	6/81	0.24974504440227954	1.0	0	0	1.4149775372315962	1.9630191430661836	MME;KIF5C;GATA4;INHBB;IGF1;KLF4
Fc epsilon receptor (FCERI) signaling_Homo sapiens_R-HSA-2454202	24/395	0.253646123858536	1.0	0	0	1.1606398026912335	1.59218331904426	LYN;VAV3;PRR5;KSR1;PDGFB;GAB1;PPP2R5B;IRS2;NRG1;GFRA1;FOS;SPTB;CSF2RA;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;PSMB3;KIT;UBC;JAK2;SPTAN1;FGFR3
Degradation of beta-catenin by the destruction complex_Homo sapiens_R-HSA-195253	6/82	0.2586153399766728	1.0	0	0	1.3977217136068207	1.8902977078505658	TLE4;TCF7L1;PSMB3;UBC;PPP2R5B;PSMB8
Toll Like Receptor 10 (TLR10) Cascade_Homo sapiens_R-HSA-168142	6/82	0.2586153399766728	1.0	0	0	1.3977217136068207	1.8902977078505658	MEF2C;IRAK2;UBC;NOD1;FOS;DUSP6
Toll Like Receptor 5 (TLR5) Cascade_Homo sapiens_R-HSA-168176	6/82	0.2586153399766728	1.0	0	0	1.3977217136068207	1.8902977078505658	MEF2C;IRAK2;UBC;NOD1;FOS;DUSP6
MyD88 cascade initiated on plasma membrane_Homo sapiens_R-HSA-975871	6/82	0.2586153399766728	1.0	0	0	1.3977217136068207	1.8902977078505658	MEF2C;IRAK2;UBC;NOD1;FOS;DUSP6
Scavenging by Class A Receptors_Homo sapiens_R-HSA-3000480	2/19	0.262119207560517	1.0	0	0	2.010757552908058	2.6923156648246542	COL4A2;COL4A1
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation_Homo sapiens_R-HSA-975138	6/83	0.2675679255261014	1.0	0	0	1.3808816929609555	1.820529316366557	MEF2C;IRAK2;UBC;NOD1;FOS;DUSP6
Phase II conjugation_Homo sapiens_R-HSA-156580	7/100	0.26938888601518407	1.0	0	0	1.3371537726838587	1.7538099127188382	GGCT;NNMT;UGP2;MGST1;MAT2B;OPLAH;PAPSS2
Signaling by PTK6_Homo sapiens_R-HSA-8848021	5/67	0.2731965336730559	1.0	0	0	1.4255370710915336	1.849725354943252	UBC;STAT3;ELMO1;NRG1;EGFR
Vasopressin-like receptors_Homo sapiens_R-HSA-388479	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	AVPR1A
Fructose metabolism_Homo sapiens_R-HSA-5652084	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	ALDH1A1
The retinoid cycle in cones (daylight vision)_Homo sapiens_R-HSA-2187335	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	DHRS3
SUMO is proteolytically processed_Homo sapiens_R-HSA-3065679	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	SUMO3
SUMO is transferred from E1 to E2 (UBE2I, UBC9)_Homo sapiens_R-HSA-3065678	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	SUMO3
Sensing of DNA Double Strand Breaks_Homo sapiens_R-HSA-5693548	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	KPNA2
TNFR1-mediated ceramide production_Homo sapiens_R-HSA-5626978	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	SMPD3
Activation of C3 and C5_Homo sapiens_R-HSA-174577	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	C3
LDL-mediated lipid transport_Homo sapiens_R-HSA-171052	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	LDLRAP1
Activation of TRKA receptors_Homo sapiens_R-HSA-187015	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	ADCYAP1R1
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids_Homo sapiens_R-HSA-77288	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	DECR1
Acyl chain remodeling of CL_Homo sapiens_R-HSA-1482798	1/6	0.2757807200138682	1.0	0	0	3.1836994587710916	4.101079980085822	PLA2G6
