Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Valine, leucine and isoleucine degradation	4/56	0.33693511400832815	0.823317254391318	0	0	1.3644426251876107	1.4843292498330218	ALDH6A1;AOX3;AOX1;ABAT
Ovarian steroidogenesis	4/57	0.34899641701510914	0.8459673148446245	0	0	1.3405050352720387	1.41114110258518	CYP1B1;ADCY1;IGF1;BMP6
Ferroptosis	3/40	0.34938851345741995	0.8401961871237955	0	0	1.4326647564469914	1.5065483622820806	FTL1;HMOX1;SLC39A8
Nicotine addiction	3/40	0.34938851345741995	0.8335804691149468	0	0	1.4326647564469914	1.5065483622820806	GABRA1;GABRE;GRIA4
Phenylalanine, tyrosine and tryptophan biosynthesis	1/8	0.34964499224175105	0.82767525507227	0	0	2.387774594078319	2.509161764894315	GOT1
Riboflavin metabolism	1/8	0.34964499224175105	0.8212591678236478	0	0	2.387774594078319	2.509161764894315	RFK
Pancreatic cancer	5/75	0.35626889567868064	0.8303805799280017	0	0	1.2734797835084368	1.3143196540010376	TGFB2;TGFB3;STAT3;TGFA;EGFR
Histidine metabolism	2/24	0.36012588636055487	0.8329629279942605	0	0	1.5918497293855458	1.6257587142986698	MAOA;ALDH3B1
Endometrial cancer	4/58	0.36106195360355636	0.8288013025899817	0	0	1.3173928794914862	1.3420356601697532	TCF7L1;CDH1;MYC;EGFR
Porphyrin and chlorophyll metabolism	3/41	0.36390695888931973	0.8290511920561194	0	0	1.3977217136068207	1.412896850185857	HMOX1;EPRS;UGT1A7C
Sulfur metabolism	1/9	0.3837046448671011	0.8676306521994898	0	0	2.1224663058473947	2.0330726442471194	PAPSS2
NOD-like receptor signaling pathway	12/205	0.3876414900814759	0.8700397888495348	0	0	1.1181773708854568	1.0596680255955484	P2RX7;PSTPIP1;NLRX1;CASP12;PLCB4;AIM2;DHX33;IL18;TXNIP;NOD1;ANTXR1;MCU
Salivary secretion	5/78	0.3878402133439844	0.8640851812002005	0	0	1.2244997918350353	1.159799482598542	PLCB4;ADRB1;ADCY1;ADRA1B;ATP1B1
Drug metabolism	7/114	0.3883203779091252	0.858839959901204	0	0	1.1729419058630337	1.1095145606830736	MAOA;ALDH3B1;CES2G;AOX3;MGST1;AOX1;UGT1A7C
Long-term depression	4/61	0.3971702663721608	0.8720477587736575	0	0	1.2526030657460034	1.156641405031401	LYN;PLCB4;IGF1;GNAI1
Calcium signaling pathway	11/189	0.4032296120919345	0.8789825357111952	0	0	1.1117680649676829	1.0097623691340578	P2RX7;HTR7;PLCB4;PLCE1;ADRB1;AVPR1A;ADCY1;ADRA1B;MCU;EGFR;CACNA1G
Oxytocin signaling pathway	9/154	0.4162975816924135	0.9009869089485806	0	0	1.1163621478807726	0.9783294762567466	RCAN1;PRKAB2;MEF2C;PLCB4;CACNA2D1;FOS;ADCY1;EGFR;GNAI1
mTOR signaling pathway	9/154	0.4162975816924135	0.8945969308709311	0	0	1.1163621478807726	0.9783294762567466	PRR5;WNT11;FZD4;FZD7;WNT5A;GRB10;IGF1;WNT2;WNT4
Butanoate metabolism	2/27	0.41669230630239057	0.8891392169691855	0	0	1.4149775372315962	1.2386815297624545	BDH1;ABAT
Maturity onset diabetes of the young	2/27	0.41669230630239057	0.8829214602071632	0	0	1.4149775372315962	1.2386815297624545	HHEX;FOXA2
Mitophagy	4/63	0.42106272411318324	0.8859861486548231	0	0	1.212837889055654	1.0490725950244109	MRAS;TFEB;SQSTM1;OPTN
Central carbon metabolism in cancer	4/64	0.43292548547163845	0.9046649799855617	0	0	1.1938872970391594	0.9995100940409557	MYC;KIT;FGFR3;EGFR
Mucin type O-glycan biosynthesis	2/28	0.4349897406936946	0.902752681028695	0	0	1.3644426251876107	1.1358068396558474	GALNT12;GCNT1
Protein export	2/28	0.4349897406936946	0.8966115063278195	0	0	1.3644426251876107	1.1358068396558474	SEC61A1;ARXES2
RNA polymerase	2/28	0.4349897406936946	0.8905533204742532	0	0	1.3644426251876107	1.1358068396558474	POLR1E;POLR2G
Glucagon signaling pathway	6/102	0.4451205464838237	0.9051780240577085	0	0	1.1236586325074442	0.9095006938876874	CREB3;PRKAB2;PLCB4;CREB3L1;CREB3L2;CREB5
Synthesis and degradation of ketone bodies	1/11	0.4465707451057238	0.9020729051135622	0	0	1.7365633411478685	1.3999434705750227	BDH1
Neurotrophin signaling pathway	7/121	0.44879149837094534	0.9005551258701752	0	0	1.1050857625486434	0.8853912517997402	IRAK2;BDNF;SORT1;KIDINS220;ARHGDIB;GAB1;MAP3K5
Fatty acid elongation	2/29	0.4529720178356672	0.9029639566066262	0	0	1.3173928794914862	1.043276258853457	HACD1;ELOVL7
Sphingolipid metabolism	3/48	0.4631288067844229	0.9171766565730728	0	0	1.1938872970391594	0.9189948223354065	SMPD3;CERK;SGMS1
Type II diabetes mellitus	3/48	0.4631288067844229	0.911220963997923	0	0	1.1938872970391594	0.9189948223354065	SOCS2;IRS2;CACNA1G
Circadian rhythm	2/30	0.47062197553086077	0.9199900553925858	0	0	1.2734797835084368	0.9598218490206686	PER2;PRKAB2
Pancreatic secretion	6/105	0.47300991250547225	0.9187307915971673	0	0	1.0915541001500886	0.8171798979818292	PLCB4;RAB27B;ADCY1;ATP1B1;SLC4A4;CFTR
Sphingolipid signaling pathway	7/124	0.4744145766411136	0.9155899154283912	0	0	1.0783498166805312	0.8040971034059559	PLCB4;SGMS1;PPP2R2B;PPP2R5B;S1PR5;GNAI1;MAP3K5
Amino sugar and nucleotide sugar metabolism	3/49	0.4767885175499773	0.9143476001116653	0	0	1.1695222501608094	0.8662443668097296	UGP2;GFPT2;GNE
Th1 and Th2 cell differentiation	5/87	0.4812158879610248	0.9170340506427077	0	0	1.0978273995762386	0.8029940805709926	JAG2;MAF;JAG1;FOS;JAK2
Propanoate metabolism	2/31	0.48792510840435643	0.9240081740407501	0	0	1.2323997904920356	0.8843618957891067	ALDH6A1;ABAT
Galactose metabolism	2/32	0.5048693366581869	0.9501578199219295	0	0	1.1938872970391594	0.815968985764424	B4GALT1;UGP2
Amyotrophic lateral sclerosis (ALS)	3/52	0.5167472380855972	0.9665087230860244	0	0	1.102049812651532	0.727574856968549	CASP12;TNFRSF1B;MAP3K5
SNARE interactions in vesicular transport	2/33	0.5214447928502588	0.9693114860958798	0	0	1.157708894098579	0.753844314050496	STX5A;STX3
B cell receptor signaling pathway	4/72	0.524729343260971	0.9694694573663061	0	0	1.0612331529236974	0.684360273767367	VAV3;LYN;FOS;RASGRP3
Retrograde endocannabinoid signaling	8/150	0.5299684314644301	0.9732147559619534	0	0	1.0187838268067495	0.6468643998569548	GABRA1;PLCB4;NDUFS5;ADCY1;DAGLB;GABRE;GNAI1;GRIA4
Small cell lung cancer	5/92	0.5310040841816254	0.9692423946206777	0	0	1.0381628669905734	0.6571421102518142	COL4A2;COL4A1;MYC;COL4A6;COL4A5
Cell adhesion molecules (CAMs)	9/170	0.5347570334865408	0.9702477912959393	0	0	1.0112927692566998	0.6330114056188577	SELP;CDH3;CDH2;SDC4;CADM1;CLDN15;CDH1;F11R;LRRC4C
Pentose and glucuronate interconversions	2/34	0.5376436232511534	0.9696786776494017	0	0	1.1236586325074442	0.6972968690654977	UGP2;UGT1A7C
Serotonergic synapse	7/132	0.5409650883086932	0.9698959867309705	0	0	1.0129952823362565	0.622384842401637	DDC;HTR7;PLCB4;MAOA;HTR1B;RAPGEF3;GNAI1
Bacterial invasion of epithelial cells	4/74	0.5465672668931995	0.974175775697879	0	0	1.0325511758176515	0.6237619889194624	CDH1;GAB1;ELMO1;WASF1
Hematopoietic cell lineage	5/94	0.5503146664249192	0.9751189703318744	0	0	1.0160742953524762	0.6068656582959757	CD24A;MME;KIT;CSF2RA;IL11RA1
Glutamatergic synapse	6/114	0.5537975300794136	0.9755851838026878	0	0	1.005378776454029	0.5941347491134773	SLC38A1;PLCB4;ADCY1;SHANK3;GNAI1;GRIA4
Endocrine and other factor-regulated calcium reabsorption	3/55	0.5550042093400752	0.9720593955493803	0	0	1.041938004688721	0.6134718216909946	PLCB4;VDR;ATP1B1
Glioma	4/75	0.5572882957089463	0.9704503080448892	0	0	1.0187838268067495	0.5956549750071947	PDGFB;TGFA;IGF1;EGFR
Glycerophospholipid metabolism	5/97	0.5785355155992193	1.0	0	0	0.9846493171456985	0.5388545984769623	DGKE;LPCAT4;PEMT;MBOAT2;PLA2G6
Human cytomegalovirus infection	13/255	0.5795223250785023	0.9977003664703762	0	0	0.9738374815064517	0.5312781016794105	IL10RB;STAT3;ADCY1;GNAI1;EGFR;CREB3;PLCB4;CXCL12;CREB3L1;MYC;CREB3L2;FAS;CREB5
Chemokine signaling pathway	10/197	0.5856155210273577	1.0	0	0	0.9696546574937336	0.5188542678861672	LYN;VAV3;PLCB4;CXCL12;STAT3;CCL27A;ELMO1;ADCY1;JAK2;GNAI1
Salmonella infection	4/78	0.5886085370499148	1.0	0	0	0.9795998334680283	0.5191819746730014	IL18;FOS;WASF1;DYNC1I1
Tuberculosis	9/178	0.590724684420536	0.9999417842425834	0	0	0.9658414088406683	0.5084239565248707	C3;TGFB2;KSR1;IRAK2;TGFB3;VDR;IL10RB;IL18;JAK2
Choline metabolism in cancer	5/99	0.5968153937387245	1.0	0	0	0.9647574117488157	0.4979570650411559	DGKE;PDGFB;FOS;WASF1;EGFR
Nitrogen metabolism	1/17	0.5992689165862651	1.0	0	0	1.1236586325074442	0.5753636036442725	CAR12
Pantothenate and CoA biosynthesis	1/18	0.6202649704107348	1.0	0	0	1.0612331529236974	0.5068539961902012	VNN1
Cytosolic DNA-sensing pathway	3/61	0.6257988595127488	1.0	0	0	0.9394522993095026	0.4403459722822921	IL33;AIM2;IL18
Glycerolipid metabolism	3/61	0.6257988595127488	1.0	0	0	0.9394522993095026	0.4403459722822921	DGKE;LPL;MBOAT2
Glycine, serine and threonine metabolism	2/40	0.626697950065242	1.0	0	0	0.9551098376313276	0.4463138421732129	GATM;MAOA
Cell cycle	6/123	0.6284029195086097	1.0	0	0	0.9318144757378806	0.43289652356009095	TGFB2;CCND2;CDKN2C;TGFB3;MYC;SFN
Human T-cell leukemia virus 1 infection	12/245	0.6352208350624818	1.0	0	0	0.9356178001286474	0.4245670487537191	CREB3;TGFB2;CDKN2C;CCND2;TGFB3;CREB3L1;MYC;CREB3L2;FOS;ADCY1;MSX1;CREB5
Cellular senescence	9/185	0.6369504466099333	1.0	0	0	0.9292960582358863	0.41917145660068633	TGFB2;CCND2;MRAS;TGFB3;MYC;SERPINE1;GATA4;SQSTM1;MCU
Steroid biosynthesis	1/19	0.6401619402545456	1.0	0	0	1.005378776454029	0.44843322071864494	LIPA
Non-small cell lung cancer	3/66	0.6785861921119036	1.0	0	0	0.8682816705739342	0.3366708122331767	STAT3;TGFA;EGFR
Huntington disease	9/192	0.680177914980143	1.0	0	0	0.8954154727793696	0.3450939070173665	CREB3;HIP1;PLCB4;BDNF;CREB3L1;NDUFS5;CREB3L2;POLR2G;CREB5
Non-alcoholic fatty liver disease (NAFLD)	7/151	0.6821805031627048	1.0	0	0	0.8855322997906349	0.33868155895942487	PRKAB2;CASP7;DDIT3;NDUFS5;FAS;IRS2;MAP3K5
Long-term potentiation	3/67	0.6884539537571756	1.0	0	0	0.8553222426549202	0.31929764540433464	PLCB4;ADCY1;RAPGEF3
Arachidonic acid metabolism	4/89	0.6915489020107672	1.0	0	0	0.8585256967472608	0.31664265939907627	PTGIS;GPX7;PLA2G6;CBR3
Mismatch repair	1/22	0.6938183018078857	1.0	0	0	0.8682816705739342	0.3173961671540028	MLH3
Proteasome	2/46	0.7018412852075255	1.0	0	0	0.8305302935924588	0.29404758105258705	PSMB3;PSMB8
Necroptosis	8/176	0.708249899614871	1.0	0	0	0.8682816705739342	0.299520953380549	IL33;FTL1;H2AFY2;STAT3;CHMP4C;FAS;JAK2;SQSTM1
Mannose type O-glycan biosynthesis	1/23	0.7098644931460356	1.0	0	0	0.8305302935924588	0.2846071026001826	B4GALT1
Ether lipid metabolism	2/47	0.7130646427450897	1.0	0	0	0.8128594362819809	0.274895405020134	LPCAT4;PLA2G6
Morphine addiction	4/92	0.7162001481198671	1.0	0	0	0.8305302935924588	0.27722736979716167	GABRA1;ADCY1;GABRE;GNAI1
Alcoholism	9/199	0.7201327878073741	1.0	0	0	0.8639184460986883	0.28364140743815647	CREB3;DDC;H2AFY2;MAOA;BDNF;CREB3L1;CREB3L2;GNAI1;CREB5
Vitamin digestion and absorption	1/24	0.7250705011790883	1.0	0	0	0.7959248646927729	0.2558790081579256	RBP2
Chemical carcinogenesis	4/94	0.7318107144071277	1.0	0	0	0.8128594362819809	0.25380185359237933	ALDH3B1;MGST1;CYP1B1;UGT1A7C
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/25	0.7394802781611949	1.0	0	0	0.7640878701050621	0.23060757695520862	PIGYL
Cysteine and methionine metabolism	2/50	0.7446215911729684	1.0	0	0	0.7640878701050621	0.22531355946883336	GOT1;MAT2B
Fatty acid degradation	2/50	0.7446215911729684	1.0	0	0	0.7640878701050621	0.22531355946883336	ACADVL;ACOX1
mRNA surveillance pathway	4/96	0.7467678473801234	1.0	0	0	0.7959248646927729	0.2324107944107787	PPP2R2B;PABPC4;PPP2R5B;SAP18
Folate biosynthesis	1/26	0.7531354793274923	1.0	0	0	0.7346998751010213	0.20829487028152358	MOCS1
Phosphatidylinositol signaling system	4/98	0.7610790703813523	1.0	0	0	0.7796815001072062	0.2128671019296137	DGKE;PLCB4;PLCE1;INPP5K
Viral carcinogenesis	10/229	0.7651084499721852	1.0	0	0	0.8341570634334738	0.22333528570608413	C3;LYN;DDB1;CREB3;CCND2;CREB3L1;CREB3L2;STAT3;PMAIP1;CREB5
Ascorbate and aldarate metabolism	1/27	0.7660755825085377	1.0	0	0	0.7074887686157981	0.18852767514033877	UGT1A7C
Chronic myeloid leukemia	3/76	0.7671361352350302	1.0	0	0	0.7540340823405217	0.19988765106046624	TGFB2;TGFB3;MYC
Thermogenesis	10/231	0.7742398010513544	1.0	0	0	0.8269349243561277	0.21159084326447278	NPPB;CREB3;PRKAB2;CREB3L1;NDUFS5;CREB3L2;ADCY1;SMARCA2;MAP3K5;CREB5
Cardiac muscle contraction	3/78	0.7822384206148458	1.0	0	0	0.7346998751010213	0.18043912953367974	TPM2;CACNA2D1;ATP1B1
Th17 cell differentiation	4/102	0.7878046062406959	1.0	0	0	0.7491057550049628	0.17866560405663728	STAT3;AHR;FOS;JAK2
Kaposi sarcoma-associated herpesvirus infection	9/216	0.8028513536376753	1.0	0	0	0.7959248646927729	0.17477371533531522	C3;LYN;RCAN1;MYC;STAT3;PDGFB;FAS;FOS;JAK2
VEGF signaling pathway	2/58	0.8145349876597261	1.0	0	0	0.6586964397457431	0.1351236016634795	KDR;HSPB1
Neuroactive ligand-receptor interaction	15/348	0.8151769889698742	1.0	0	0	0.823370549682179	0.16825579236062913	GABRA1;ADCYAP1R1;EDN1;EDN2;NPY4R;HTR1B;ADRB1;AVPR1A;ADRA1B;C3;P2RX7;HTR7;GABRE;S1PR5;GRIA4
Alzheimer disease	7/175	0.815992170265537	1.0	0	0	0.7640878701050621	0.15537766519723942	CASP7;CASP12;PLCB4;MME;NDUFS5;LPL;FAS
Pentose phosphate pathway	1/32	0.8212927883888452	1.0	0	0	0.5969436485195797	0.11752364434194487	PGD
Peroxisome	3/84	0.8227435431864074	1.0	0	0	0.6822213125938054	0.13310870448452122	NUDT7;ACOX1;ABCD1
Starch and sucrose metabolism	1/33	0.8306630189598201	1.0	0	0	0.5788544470492895	0.1073954901756371	UGP2
Prion diseases	1/34	0.8395423751394782	1.0	0	0	0.5618293162537221	0.09826300752750618	CASP12
C-type lectin receptor signaling pathway	4/112	0.8441983237959566	1.0	0	0	0.6822213125938054	0.11554634410488998	MRAS;KSR1;IRF1;BCL3
Complement and coagulation cascades	3/88	0.8460248636077389	1.0	0	0	0.6512112529304506	0.10888677403003612	C3;SERPINE1;F3
Taste transduction	3/88	0.8460248636077389	1.0	0	0	0.6512112529304506	0.10888677403003612	GABRA1;SCNN1A;HTR1B
Fructose and mannose metabolism	1/35	0.8479565489986175	1.0	0	0	0.5457770500750443	0.09001276239128887	PFKFB3
Hepatitis C	6/160	0.8490081967943806	1.0	0	0	0.7163323782234957	0.11725389546667768	CLDN15;PPP2R2B;MYC;STAT3;FAS;EGFR
Ubiquitin mediated proteolysis	5/138	0.8545091203327548	1.0	0	0	0.6921085779937157	0.10881891891664427	DDB1;FBXO2;SYVN1;KLHL13;MID1
Renin-angiotensin system	1/36	0.8559298888274809	1.0	0	0	0.5306165764618487	0.08254632907259501	MME
GnRH signaling pathway	3/90	0.8566370694079489	1.0	0	0	0.6367398917542184	0.09852972918628819	PLCB4;ADCY1;EGFR
Progesterone-mediated oocyte maturation	3/90	0.8566370694079489	1.0	0	0	0.6367398917542184	0.09852972918628819	ADCY1;IGF1;GNAI1
IL-17 signaling pathway	3/91	0.8616991804016247	1.0	0	0	0.6297427500865896	0.0937366087585075	USP25;MMP13;FOS
Glycolysis / Gluconeogenesis	2/67	0.8723079418319967	1.0	0	0	0.5702148284366135	0.07789862898184255	ALDH3B1;ENO1B
Fc epsilon RI signaling pathway	2/68	0.8775871805328784	1.0	0	0	0.5618293162537221	0.07336309766980396	VAV3;LYN
RIG-I-like receptor signaling pathway	2/68	0.8775871805328784	1.0	0	0	0.5618293162537221	0.07336309766980396	NLRX1;TBKBP1
Influenza A	6/168	0.8790026557347279	1.0	0	0	0.6822213125938054	0.08798428161266242	IL33;NLRX1;IL18;FAS;KPNA2;JAK2
Type I diabetes mellitus	2/69	0.8826643007331831	1.0	0	0	0.5536868623949726	0.06910584058534498	ICA1;FAS
Platelet activation	4/125	0.8981498705979046	1.0	0	0	0.6112702960840497	0.0656616348996007	LYN;PLCB4;ADCY1;GNAI1
Carbohydrate digestion and absorption	1/43	0.9011938491758646	1.0	0	0	0.44423713378201285	0.04621616383295793	ATP1B1
Intestinal immune network for IgA production	1/43	0.9011938491758646	1.0	0	0	0.44423713378201285	0.04621616383295793	CXCL12
Nucleotide excision repair	1/43	0.9011938491758646	1.0	0	0	0.44423713378201285	0.04621616383295793	DDB1
T cell receptor signaling pathway	3/101	0.9042573685210369	1.0	0	0	0.5673919827512837	0.057103043727660265	VAV3;NCK2;FOS
Inflammatory mediator regulation of TRP channels	4/127	0.9047993063844119	1.0	0	0	0.6016439922087102	0.060189740932697265	PLCB4;IGF1;ADCY1;PLA2G6
NF-kappa B signaling pathway	3/102	0.9077862289946049	1.0	0	0	0.5618293162537221	0.054354940570630464	LYN;CXCL12;TNFRSF11A
Osteoclast differentiation	4/128	0.907977659586877	1.0	0	0	0.5969436485195797	0.05762625636505308	TGFB2;TNFRSF11A;FOS;SQSTM1
Autophagy	4/130	0.9140529864306074	1.0	0	0	0.587759900080817	0.05282006446760142	VMP1;MRAS;ATG2A;IRS2
Autoimmune thyroid disease	2/78	0.920314829857058	1.0	0	0	0.48979991673401413	0.040672721138259545	TG;FAS
Linoleic acid metabolism	1/50	0.9322457610075569	1.0	0	0	0.38204393505253104	0.026803746700666528	PLA2G6
Human immunodeficiency virus 1 infection	8/238	0.9350028892413411	1.0	0	0	0.642090647147111	0.04315212546485492	DDB1;LIMK2;AP1B1;FAS;AP1S3;FOS;TNFRSF1B;GNAI1
RNA degradation	2/83	0.9359857011839673	1.0	0	0	0.46029389765365186	0.03045077922421495	PABPC4;ENO1B
Insulin signaling pathway	4/139	0.9371809814278881	1.0	0	0	0.5497035036727066	0.03566413969344221	SOCS2;PRKAB2;INPP5K;IRS2
RNA transport	5/167	0.94127105708407	1.0	0	0	0.5719220584618728	0.03461508428084314	SUMO3;ELAC2;PABPC4;GEMIN5;SAP18
Ribosome biogenesis in eukaryotes	3/115	0.9440471029677343	1.0	0	0	0.49831817615547525	0.028692770335058106	RCL1;RBM28;NOL6
Oocyte meiosis	3/116	0.9462004881715497	1.0	0	0	0.4940223298093074	0.027319829985534682	PPP2R5B;IGF1;ADCY1
Measles	4/144	0.9474358380291559	1.0	0	0	0.5306165764618487	0.02865120526270174	CCND2;STAT3;FAS;FOS
Natural killer cell mediated cytotoxicity	3/118	0.9502779221209914	1.0	0	0	0.485649069982031	0.024768485052108862	RAET1D;VAV3;FAS
Steroid hormone biosynthesis	2/89	0.9509404741712956	1.0	0	0	0.4292628483736304	0.021593557312204234	CYP1B1;UGT1A7C
Lysine degradation	1/59	0.9582946327501194	1.0	0	0	0.32376604665468733	0.013792433086133659	AASS
Staphylococcus aureus infection	2/95	0.9625231227600906	1.0	0	0	0.4021515105816116	0.015361057442080576	C3;SELP
Allograft rejection	1/63	0.9663877063131224	1.0	0	0	0.3032094722639135	0.010366784311604992	FAS
Graft-versus-host disease	1/64	0.9681527521289025	1.0	0	0	0.29847182425978985	0.009660160687946482	FAS
Toll-like receptor signaling pathway	2/99	0.9687334672350342	1.0	0	0	0.38590296469952634	0.012258502711999547	IRF5;FOS
Aminoacyl-tRNA biosynthesis	1/66	0.971409871156384	1.0	0	0	0.28942722352464473	0.008395353922819674	EPRS
Ribosome	4/170	0.9800214329463912	1.0	0	0	0.4494634530029777	0.009070548773846493	MRPS9;RPS3A1;RPLP0;MRPL16
Parkinson disease	3/144	0.9827612966797237	1.0	0	0	0.39796243234638645	0.0069201766070971366	UCHL1;NDUFS5;GNAI1
Synaptic vesicle cycle	1/77	0.984208160359065	1.0	0	0	0.24808047730683835	0.003948910113506342	STX3
Phagosome	4/180	0.9864440117911072	1.0	0	0	0.42449326116947894	0.0057937852162833715	C3;SEC61A1;TUBB2B;DYNC1I1
Viral myocarditis	1/87	0.990795923622608	1.0	0	0	0.21956547991524772	0.0020302551578540253	CXADR
Epstein-Barr virus infection	5/229	0.9936316989386054	1.0	0	0	0.4170785317167369	0.002664575098431459	LYN;CCND2;MYC;STAT3;FAS
Oxidative phosphorylation	2/134	0.9938710537288387	1.0	0	0	0.28510741421830677	0.0017527848891370468	NDUFS5;LHPP
Systemic lupus erythematosus	2/143	0.9960097140578397	1.0	0	0	0.2671635909458259	0.0010681917366246684	C3;H2AFY2
Herpes simplex virus 1 infection	11/433	0.9981935025939926	1.0	0	0	0.4852752061868177	8.774411876291769E-4	C3;GM13212;ZFP984;ZFP46;ZFP57;FAS;JAK2;ZFP37;ZFP101;ZFP991;ZFP286
Spliceosome	1/132	0.9991897236069543	1.0	0	0	0.14471361176232236	1.1730555474493514E-4	RBMX
Olfactory transduction	1/1133	0.9999942395986775	1.0	0	0	0.016859838263571538	9.711971435508957E-8	NCALD
