Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
O-linked glycosylation of mucins_Homo sapiens_R-HSA-913709	7/66	0.056485003627574	0.8309813033671944	0	0	2.025990564672513	5.822251364669454	GALNT12;ST6GAL1;B3GNT9;B3GNT7;MUC16;GALNT18;GCNT1
GPVI-mediated activation cascade_Homo sapiens_R-HSA-114604	6/53	0.057553849774340714	0.8386418109975362	0	0	2.162512839919987	6.174048227546988	VAV3;LYN;PDPN;JAK2;CSF2RA;RHOB
Integrin cell surface interactions_Homo sapiens_R-HSA-216083	7/67	0.060361100356879964	0.8712498447738335	0	0	1.9957518995281471	5.602894669183342	COL4A2;CDH1;COL4A1;ITGB3;KDR;ITGB8;F11R
Signaling by Insulin receptor_Homo sapiens_R-HSA-74752	23/311	0.060698639055692886	0.8679338107963562	0	0	1.412702653731224	3.95815832993528	PRKAB2;IRS1;ITGB3;PDE3B;PDGFB;GAB1;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;GRB10;ATP6V0A4;TEK;JAK2;FGFR3
Heparan sulfate/heparin (HS-GAG) metabolism_Homo sapiens_R-HSA-1638091	6/54	0.062014874133764095	0.8785440502283246	0	0	2.1224663058473947	5.901265026693088	GPC3;GPC2;GXYLT2;HS6ST2;DCN;HS3ST1
Vitamin C (ascorbate) metabolism_Homo sapiens_R-HSA-196836	2/8	0.06212440082016776	0.8720214060078595	0	0	4.775549188156638	13.269419481173093	CYB5A;SLC2A3
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA_Homo sapiens_R-HSA-428359	2/8	0.06212440082016776	0.8640939386805153	0	0	4.775549188156638	13.269419481173093	IGF2BP1;IGF2BP3
Ligand-receptor interactions_Homo sapiens_R-HSA-5632681	2/8	0.06212440082016776	0.8563093086023125	0	0	4.775549188156638	13.269419481173093	BOC;CDON
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members_Homo sapiens_R-HSA-111453	2/8	0.06212440082016776	0.8486636897755061	0	0	4.775549188156638	13.269419481173093	PMAIP1;BMF
Negative regulation of FGFR3 signaling_Homo sapiens_R-HSA-5654732	4/29	0.0626634070462467	0.8484514405376766	0	0	2.6347857589829724	7.29829758954676	FGF5;FGF16;FGF18;FGFR3
Myogenesis_Homo sapiens_R-HSA-525793	4/29	0.0626634070462467	0.8410088840417321	0	0	2.6347857589829724	7.29829758954676	MEF2C;CDH2;BOC;CDON
CDO in myogenesis_Homo sapiens_R-HSA-375170	4/29	0.0626634070462467	0.8336957633109344	0	0	2.6347857589829724	7.29829758954676	MEF2C;CDH2;BOC;CDON
VEGFR2 mediated cell proliferation_Homo sapiens_R-HSA-5218921	19/248	0.06268170519852549	0.8267500771874483	0	0	1.4634747512092923	4.053365027861418	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;KDR;TEK;JAK2;FGFR3
GAB1 signalosome_Homo sapiens_R-HSA-180292	11/125	0.06342694907967455	0.8294293341188211	0	0	1.6809933142311364	4.635955053074367	FGF5;PRR5;FGF16;IRS1;FGF18;KIT;PDGFB;GAB1;PPP2R5B;FGFR3;EGFR
PI3K/AKT activation_Homo sapiens_R-HSA-198203	11/125	0.06342694907967455	0.8224002719652718	0	0	1.6809933142311364	4.635955053074367	FGF5;PRR5;FGF16;IRS1;FGF18;KIT;PDGFB;GAB1;PPP2R5B;FGFR3;EGFR
cGMP effects_Homo sapiens_R-HSA-418457	3/18	0.06489654134340163	0.8343841029865924	0	0	3.1836994587710916	8.707293692395764	PDE3B;PDE5A;PDE9A
Netrin-1 signaling_Homo sapiens_R-HSA-373752	5/42	0.06689027115853317	0.852850957271298	0	0	2.2740710419793513	6.150683917911178	UNC5B;SLIT3;UNC5C;EZR;ROBO1
Visual phototransduction_Homo sapiens_R-HSA-2187338	9/97	0.06746823124491207	0.8531106926009542	0	0	1.7723687708622575	4.778480678433492	RBP4;RBP2;RBP1;GPC3;LPL;GPC2;MYO7A;LRP2;DHRS3
GRB2 events in EGFR signaling_Homo sapiens_R-HSA-179812	18/235	0.06869287550009169	0.8614762255339368	0	0	1.4631469853075656	3.918468265038184	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
SHC1 events in EGFR signaling_Homo sapiens_R-HSA-180336	18/235	0.06869287550009169	0.8544723537816283	0	0	1.4631469853075656	3.918468265038184	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
SOS-mediated signalling_Homo sapiens_R-HSA-112412	18/235	0.06869287550009169	0.8475814477027442	0	0	1.4631469853075656	3.918468265038184	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
SHC1 events in ERBB4 signaling_Homo sapiens_R-HSA-1250347	18/235	0.06869287550009169	0.8408007961211222	0	0	1.4631469853075656	3.918468265038184	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
RAF/MAP kinase cascade_Homo sapiens_R-HSA-5673001	18/235	0.06869287550009169	0.8341277739296848	0	0	1.4631469853075656	3.918468265038184	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
IRS-mediated signalling_Homo sapiens_R-HSA-112399	21/284	0.07063931964077737	0.8510091263810187	0	0	1.4124863795956253	3.743326703790501	PRKAB2;IRS1;ITGB3;PDE3B;PDGFB;GAB1;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
FRS-mediated FGFR2 signaling_Homo sapiens_R-HSA-5654700	18/236	0.07091124962906628	0.8476110307224329	0	0	1.456947209946093	3.8555575577778134	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
FRS-mediated FGFR4 signaling_Homo sapiens_R-HSA-5654712	18/236	0.07091124962906628	0.8410404025772978	0	0	1.456947209946093	3.8555575577778134	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
FRS-mediated FGFR3 signaling_Homo sapiens_R-HSA-5654706	18/236	0.07091124962906628	0.8345708610190109	0	0	1.456947209946093	3.8555575577778134	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
FRS-mediated FGFR1 signaling_Homo sapiens_R-HSA-5654693	18/236	0.07091124962906628	0.8282000910875681	0	0	1.456947209946093	3.8555575577778134	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
Interleukin-2 signaling_Homo sapiens_R-HSA-451927	19/252	0.07099714060473976	0.822921402464029	0	0	1.4402449932535892	3.809614608826826	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;LGALS9;TEK;JAK2;FGFR3
Neuronal System_Homo sapiens_R-HSA-112316	22/301	0.0722322915624535	0.8309429029364952	0	0	1.3961738490291833	3.6689606941069335	GABRQ;KCNH2;GABRA1;SLC38A1;KCND2;KCNH7;CACNA2D1;ABAT;KCNAB1;ADCY1;AKAP5;SLC1A6;SYN1;GNAI1;NCALD;PTPRD;KCNS3;TSPAN7;KCNQ5;PLCB1;GRIA3;GRIA4
Iron uptake and transport_Homo sapiens_R-HSA-917937	5/43	0.07258535422969753	0.8287730744137106	0	0	2.221185668910064	5.826152484119435	SLC40A1;HMOX1;ATP6V0A4;CP;ABCG2
Defective B3GALT6 causes EDSP2 and SEMDJL1_Homo sapiens_R-HSA-4420332	3/19	0.07417607547504151	0.8406621887171372	0	0	3.016136329362087	7.845916494502806	GPC3;GPC2;DCN
Defective B4GALT7 causes EDS, progeroid type_Homo sapiens_R-HSA-3560783	3/19	0.07417607547504151	0.834480849094217	0	0	3.016136329362087	7.845916494502806	GPC3;GPC2;DCN
Defective B3GAT3 causes JDSSDHD_Homo sapiens_R-HSA-3560801	3/19	0.07417607547504151	0.828389748005938	0	0	3.016136329362087	7.845916494502806	GPC3;GPC2;DCN
HS-GAG biosynthesis_Homo sapiens_R-HSA-2022928	4/31	0.07656918380626458	0.8489192117651073	0	0	2.4647995809840713	6.333451849177267	GPC3;GPC2;HS6ST2;HS3ST1
Trafficking of AMPA receptors_Homo sapiens_R-HSA-399719	4/31	0.07656918380626458	0.8428118793063656	0	0	2.4647995809840713	6.333451849177267	TSPAN7;AKAP5;GRIA3;GRIA4
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity_Homo sapiens_R-HSA-399721	4/31	0.07656918380626458	0.8367917944541772	0	0	2.4647995809840713	6.333451849177267	TSPAN7;AKAP5;GRIA3;GRIA4
Bicarbonate transporters_Homo sapiens_R-HSA-425381	2/9	0.07716771908549672	0.8373518453958154	0	0	4.244932611694789	10.874558233938156	SLC4A8;SLC4A4
Retinoid cycle disease events_Homo sapiens_R-HSA-2453864	2/9	0.07716771908549672	0.8314550014141547	0	0	4.244932611694789	10.874558233938156	RBP4;RBP1
Diseases associated with visual transduction_Homo sapiens_R-HSA-2474795	2/9	0.07716771908549672	0.8256406307748949	0	0	4.244932611694789	10.874558233938156	RBP4;RBP1
Inactivation of Cdc42 and Rac_Homo sapiens_R-HSA-428543	2/9	0.07716771908549672	0.8199070152834026	0	0	4.244932611694789	10.874558233938156	SRGAP1;ROBO1
Adrenoceptors_Homo sapiens_R-HSA-390696	2/9	0.07716771908549672	0.814252484143517	0	0	4.244932611694789	10.874558233938156	ADRB1;ADRA1B
ARMS-mediated activation_Homo sapiens_R-HSA-170984	18/239	0.07785383735954227	0.8158655558910936	0	0	1.4386591696538826	3.672784774489652	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
Signalling to p38 via RIT and RIN_Homo sapiens_R-HSA-187706	18/239	0.07785383735954227	0.8103154500687052	0	0	1.4386591696538826	3.672784774489652	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
Phospholipase C-mediated cascade; FGFR3_Homo sapiens_R-HSA-5654227	5/44	0.07853669835449242	0.8118996519079285	0	0	2.1707041764348354	5.522682270716792	FGF5;FGF16;FGF18;ADCY1;FGFR3
Frs2-mediated activation_Homo sapiens_R-HSA-170968	18/240	0.08026466547943083	0.82419421599684	0	0	1.4326647564469914	3.6137905247292945	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
FCERI mediated MAPK activation_Homo sapiens_R-HSA-2871796	21/289	0.08127811876317716	0.829036811384407	0	0	1.3880488989797841	3.483834005989483	LYN;VAV3;IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;FOS;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
MAPK1/MAPK3 signaling_Homo sapiens_R-HSA-5684996	18/241	0.08272416463897929	0.8381984893883332	0	0	1.4267200894077923	3.5557339023506818	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
IL-6-type cytokine receptor ligand interactions_Homo sapiens_R-HSA-6788467	3/20	0.08400542775884559	0.8455809504673273	0	0	2.865329512893983	7.097059788107809	LIFR;OSMR;JAK2
FGFR2 ligand binding and activation_Homo sapiens_R-HSA-190241	3/20	0.08400542775884559	0.8400542775884559	0	0	2.865329512893983	7.097059788107809	FGF5;FGF16;FGF18
Prolonged ERK activation events_Homo sapiens_R-HSA-169893	18/242	0.08523251703610785	0.8467905913327597	0	0	1.420824551848256	3.4985989664998476	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
Signaling by Leptin_Homo sapiens_R-HSA-2586552	18/243	0.0877898839048704	0.8665711120932368	0	0	1.4149775372315962	3.4423700908606625	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
Interleukin-3, 5 and GM-CSF signaling_Homo sapiens_R-HSA-512988	19/261	0.09234513400016683	0.9056926603862516	0	0	1.390581372796569	3.312673906976919	LYN;IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
Interleukin receptor SHC signaling_Homo sapiens_R-HSA-912526	18/245	0.0930521999318366	0.9068144324567514	0	0	1.4034267001929712	3.3325695391427255	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
Neurotoxicity of clostridium toxins_Homo sapiens_R-HSA-168799	2/10	0.0932067933631411	0.9025721129468727	0	0	3.8204393505253105	9.065652988670458	SV2C;SV2A
Creatine metabolism_Homo sapiens_R-HSA-71288	2/10	0.0932067933631411	0.8968955587773955	0	0	3.8204393505253105	9.065652988670458	GATM;CKB
Signal attenuation_Homo sapiens_R-HSA-74749	2/10	0.0932067933631411	0.8912899615350367	0	0	3.8204393505253105	9.065652988670458	IRS1;GRB10
Signaling by FGFR3 fusions in cancer_Homo sapiens_R-HSA-8853334	2/10	0.0932067933631411	0.8857539990410304	0	0	3.8204393505253105	9.065652988670458	GAB1;FGFR3
Netrin mediated repulsion signals_Homo sapiens_R-HSA-418886	2/10	0.0932067933631411	0.8802863817629992	0	0	3.8204393505253105	9.065652988670458	UNC5B;UNC5C
Acetylcholine regulates insulin secretion_Homo sapiens_R-HSA-399997	2/10	0.0932067933631411	0.874885851813533	0	0	3.8204393505253105	9.065652988670458	MARCKS;PLCB1
Ligand-independent caspase activation via DCC_Homo sapiens_R-HSA-418889	2/10	0.0932067933631411	0.8695511819854017	0	0	3.8204393505253105	9.065652988670458	UNC5B;DAPK2
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)_Homo sapiens_R-HSA-381426	3/21	0.09435625900060794	0.8749398561874555	0	0	2.7288852503752214	6.442018477987721	IGFBP4;IGFBP2;IGF1
Signalling to RAS_Homo sapiens_R-HSA-167044	18/246	0.09575736478207109	0.8825829404612576	0	0	1.3977217136068207	3.278968113907741	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
Degradation of the extracellular matrix_Homo sapiens_R-HSA-1474228	9/106	0.10353802331434234	0.9485818902451724	0	0	1.62188462993999	3.67813649574189	ADAMTS5;COL15A1;MMP13;CDH1;ADAMTS1;COL12A1;MMP17;ADAMTS9;DCN
PCP/CE pathway_Homo sapiens_R-HSA-4086400	8/91	0.10370517178883104	0.9444578145054255	0	0	1.6793140002309057	3.805666916276906	WNT11;WNT5B;FZD4;FZD7;WNT5A;ROR1;PSMB8;WNT4
Metabolism of carbohydrates_Homo sapiens_R-HSA-71387	20/282	0.10445408865892639	0.9456494417050731	0	0	1.354765727136635	3.060426137621783	CEMIP;PFKFB3;B4GALT1;ABCC5;SLC2A3;GXYLT2;HS6ST2;PAPSS2;DCN;HS3ST1;UGP2;B3GNT7;ALDH1A1;CHST15;GPC3;GPC2;PGM2;FMOD;CHST2;B4GALT4
Downstream signaling of activated FGFR1_Homo sapiens_R-HSA-5654687	23/332	0.10481037782807431	0.9432934004526687	0	0	1.3233449557542492	2.984940173253393	PRR5;IRS1;ITGB3;PDGFB;GAB1;PPP2R5B;GFRA1;ADCY1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;FLRT3;FLRT1;KIT;FGF18;TEK;JAK2;FGFR3
SALM protein interactions at the synapse_Homo sapiens_R-HSA-8849932	3/22	0.10519883691677727	0.9412527513606388	0	0	2.6048450117218023	5.865858386725228	PTPRD;GRIA3;GRIA4
Rho GTPase cycle_Homo sapiens_R-HSA-194840	10/122	0.10665122277544287	0.9486998305024859	0	0	1.5657538321825042	3.50445671288658	ARHGAP44;VAV3;CHN2;DLC1;ARHGDIB;ARHGDIG;ARAP2;ARHGAP26;SRGAP1;RHOB
Signaling by NOTCH3_Homo sapiens_R-HSA-1980148	2/11	0.11009636742804903	0.9736846367914163	0	0	3.473126682295737	7.6631040346797965	JAG2;JAG1
Signaling by NOTCH4_Homo sapiens_R-HSA-1980150	2/11	0.11009636742804903	0.9680887480742242	0	0	3.473126682295737	7.6631040346797965	JAG2;JAG1
RHO GTPases activate IQGAPs_Homo sapiens_R-HSA-5626467	2/11	0.11009636742804903	0.9625568123709429	0	0	3.473126682295737	7.6631040346797965	CDH1;IQGAP2
Signaling by FGFR1_Homo sapiens_R-HSA-5654736	23/336	0.1150638332502309	1.0	0	0	1.3075908491381272	2.8273621546869143	PRR5;IRS1;ITGB3;PDGFB;GAB1;PPP2R5B;GFRA1;ADCY1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;FLRT3;FLRT1;KIT;FGF18;TEK;JAK2;FGFR3
Signalling to ERKs_Homo sapiens_R-HSA-187687	18/253	0.11607941063180406	1.0	0	0	1.3590495713331145	2.9266870870056914	IRS1;ITGB3;PDGFB;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;TEK;JAK2;FGFR3
The canonical retinoid cycle in rods (twilight vision)_Homo sapiens_R-HSA-2453902	3/23	0.11650240773828073	1.0	0	0	2.4915908807773763	5.356530058324574	RBP4;RBP1;MYO7A
Chondroitin sulfate/dermatan sulfate metabolism_Homo sapiens_R-HSA-1793185	5/50	0.11941882098367158	1.0	0	0	1.9102196752626552	4.059443096020814	GPC3;CHST15;GPC2;GXYLT2;DCN
Factors involved in megakaryocyte development and platelet production_Homo sapiens_R-HSA-983231	11/141	0.12116717754856877	1.0	0	0	1.4902422998502984	3.1452816351502215	EHD3;DOCK4;KIF5C;KIF26B;GATA6;AK3;CABLES1;KIF21A;GATA4;JAK2;KIF6
Apoptotic cleavage of cellular proteins_Homo sapiens_R-HSA-111465	4/37	0.12640765487730213	1.0	0	0	2.065102351635303	4.271133975301289	DSP;SATB1;CDH1;DSG2
Ethanol oxidation_Homo sapiens_R-HSA-71384	2/12	0.12770363940427426	1.0	0	0	3.1836994587710916	6.552190438420318	ALDH1B1;ALDH1A1
Defective EXT2 causes exostoses 2_Homo sapiens_R-HSA-3656237	2/12	0.12770363940427426	1.0	0	0	3.1836994587710916	6.552190438420318	GPC3;GPC2
Defective EXT1 causes exostoses 1, TRPS2 and CHDS_Homo sapiens_R-HSA-3656253	2/12	0.12770363940427426	1.0	0	0	3.1836994587710916	6.552190438420318	GPC3;GPC2
PECAM1 interactions_Homo sapiens_R-HSA-210990	2/12	0.12770363940427426	1.0	0	0	3.1836994587710916	6.552190438420318	LYN;ITGB3
TNFs bind their physiological receptors_Homo sapiens_R-HSA-5669034	3/24	0.12823552519939602	1.0	0	0	2.387774594078319	4.9042183983839625	TNFSF18;TNFSF11;TNFRSF1B
Endogenous sterols_Homo sapiens_R-HSA-211976	3/24	0.12823552519939602	1.0	0	0	2.387774594078319	4.9042183983839625	PTGIS;NR1H4;CYP1B1
Signaling by SCF-KIT_Homo sapiens_R-HSA-1433557	22/325	0.13140802970303575	1.0	0	0	1.2930717801777973	2.6242220234132345	LYN;PRR5;IRS1;ITGB3;PDGFB;GAB1;PPP2R5B;GFRA1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;KIT;FGF18;GRB10;TEK;JAK2;FGFR3
Cytokine Signaling in Immune system_Homo sapiens_R-HSA-1280215	39/620	0.1350989190650693	1.0	0	0	1.2015897957297346	2.4052800125342086	SP100;IRS1;ITGB3;PDGFB;NOD1;TNFRSF11A;CSF2RA;EGFR;RASGRP3;FGF5;SOCS2;TRIM6;IRAK2;TNFSF11;STX3;LGALS9;JAK2;LYN;TNFSF18;IL33;TRIM62;IL18;PPP2R5B;IFNLR1;GFRA1;LIFR;TNFRSF1B;OSMR;SPTB;MID1;DUSP6;PSMB8;IL22RA1;FGF16;KIT;FGF18;IRF5;TEK;FGFR3
Semaphorin interactions_Homo sapiens_R-HSA-373755	6/67	0.13762744501215596	1.0	0	0	1.7106444853098404	3.392558556799727	SEMA4A;DPYSL5;PLXNB3;SEMA3E;PLXNA4;RHOB
Nitric oxide stimulates guanylate cyclase_Homo sapiens_R-HSA-392154	3/25	0.14036634053124306	1.0	0	0	2.292263610315186	4.500858580948008	PDE3B;PDE5A;PDE9A
Transmission across Chemical Synapses_Homo sapiens_R-HSA-112315	15/211	0.14224380961786523	1.0	0	0	1.3579760724616032	2.648342216145609	GABRQ;GABRA1;SLC38A1;CACNA2D1;ABAT;ADCY1;AKAP5;SLC1A6;SYN1;GNAI1;NCALD;TSPAN7;PLCB1;GRIA3;GRIA4
Role of LAT2/NTAL/LAB on calcium mobilization_Homo sapiens_R-HSA-2730905	12/162	0.14301243909517672	1.0	0	0	1.4149775372315962	2.751881801019907	FGF5;LYN;PRR5;FGF16;IRS1;FGF18;KIT;PDGFB;GAB1;PPP2R5B;FGFR3;EGFR
Gastrin-CREB signalling pathway via PKC and MAPK_Homo sapiens_R-HSA-881907	28/432	0.1435952822775273	1.0	0	0	1.238105345077647	2.40286096658845	IRS1;ITGB3;PDGFB;LPAR4;ADRA1B;CSF2RA;EGFR;RASGRP3;FGF5;PROKR1;HRH1;JAK2;EDN1;ANXA1;EDN2;PPP2R5B;GFRA1;AVPR1A;SPTB;DUSP6;PSMB8;FGF16;PLCB4;KIT;FGF18;TEK;PLCB1;FGFR3
WNT5A-dependent internalization of FZD2, FZD5 and ROR2_Homo sapiens_R-HSA-5140745	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	WNT5A;ROR1
POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation_Homo sapiens_R-HSA-2892247	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	ZIC3;EPHA1
FGFRL1 modulation of FGFR1 signaling_Homo sapiens_R-HSA-5658623	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	FGF5;FGF18
Signaling by Activin_Homo sapiens_R-HSA-1502540	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	INHBB;FSTL3
GABA A receptor activation_Homo sapiens_R-HSA-977441	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	GABRQ;GABRA1
alpha-linolenic (omega3) and linoleic (omega6) acid metabolism_Homo sapiens_R-HSA-2046104	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	ACOX1;ABCD1
alpha-linolenic acid (ALA) metabolism_Homo sapiens_R-HSA-2046106	2/13	0.14590735789359477	1.0	0	0	2.938799500404085	5.6565524756496925	ACOX1;ABCD1
Cell-Cell communication_Homo sapiens_R-HSA-1500931	10/131	0.1490252142270669	1.0	0	0	1.4581829582157673	2.7758550629611696	PARD6B;CDH3;CDH2;CADM1;CLDN15;CDH1;CDH10;CDH11;NCK2;F11R
Class B/2 (Secretin family receptors)_Homo sapiens_R-HSA-373080	7/84	0.15019676446138572	1.0	0	0	1.5918497293855458	3.017843173224301	ADCYAP1R1;WNT11;FZD4;FZD7;WNT5A;WNT2;WNT4
Signaling by FGFR_Homo sapiens_R-HSA-190236	24/366	0.1519974297853034	1.0	0	0	1.2526030657460034	2.3597684783516235	PRR5;IRS1;ITGB3;PDGFB;GAB1;PPP2R5B;GFRA1;ADCY1;CSF2RA;SPTB;DUSP6;EGFR;PSMB8;RASGRP3;FGF5;FGF16;FLRT3;ESRP2;FLRT1;KIT;FGF18;TEK;JAK2;FGFR3
SHC-mediated cascade:FGFR2_Homo sapiens_R-HSA-5654699	3/26	0.1528628571809132	1.0	0	0	2.204099625303064	4.139771033400279	FGF5;FGF16;FGF18
Phase II conjugation_Homo sapiens_R-HSA-156580	8/100	0.15304261577856818	1.0	0	0	1.5281757402101241	2.8684452521456176	GGCT;NNMT;UGP2;NAT2;MGST1;MAT2B;OPLAH;PAPSS2
Transmembrane transport of small molecules_Homo sapiens_R-HSA-382551	37/594	0.1559746705446075	1.0	0	0	1.189867474490206	2.210847126763453	ATP8A1;SLC40A1;SLC2A3;ADCY1;SLC1A6;ADD3;SLC4A4;SLC7A2;SLC8A1;SLC22A15;HMOX1;SLC39A8;ATP6V0A4;EMB;SLC13A5;SLC16A3;ABCD1;GABRQ;GABRA1;SLC38A1;SLC6A15;ABCC5;ABCA9;SLC30A1;ATP1B1;CP;MCOLN2;SLC9B2;SLC4A8;FXYD3;MYO5B;SLCO2A1;SCNN1A;SLC27A6;SGK3;CFTR;ABCG2
Biological oxidations_Homo sapiens_R-HSA-211859	14/199	0.16103832191032977	1.0	0	0	1.3438731383757374	2.4540640981857496	NNMT;PTGIS;MGST1;NR1H4;MAT2B;OPLAH;PAPSS2;GGCT;UGP2;ALDH1B1;NAT2;CYP2S1;ALDH1A1;CYP1B1
Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor_Homo sapiens_R-HSA-156988	2/14	0.16459697841915386	1.0	0	0	2.7288852503752214	4.9236058071249635	JAG2;JAG1
FGFR4 ligand binding and activation_Homo sapiens_R-HSA-190322	2/14	0.16459697841915386	1.0	0	0	2.7288852503752214	4.9236058071249635	FGF16;FGF18
Activation of Rac_Homo sapiens_R-HSA-428540	2/14	0.16459697841915386	1.0	0	0	2.7288852503752214	4.9236058071249635	NCK2;ROBO1
Repression of WNT target genes_Homo sapiens_R-HSA-4641265	2/14	0.16459697841915386	1.0	0	0	2.7288852503752214	4.9236058071249635	TLE4;TCF7L1
Inhibition of adenylate cyclase pathway_Homo sapiens_R-HSA-997269	2/14	0.16459697841915386	1.0	0	0	2.7288852503752214	4.9236058071249635	ADCY1;GNAI1
