Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of signal transduction by p53 class mediator (GO:1901798)	4/17	0.010278682135512557	0.15247707830674587	0	0	4.494634530029777	20.575013086612163	ANKRD1;PMAIP1;MSX1;HIC1
membrane depolarization during cardiac muscle cell action potential (GO:0086012)	4/17	0.010278682135512557	0.1520351157609292	0	0	4.494634530029777	20.575013086612163	CACNA2D1;ANK2;SLC8A1;CACNA1G
response to retinoic acid (GO:0032526)	8/58	0.010290596774353256	0.1517714316171233	0	0	2.6347857589829724	12.058162198080257	LYN;WNT11;WNT5B;FZD4;FZD7;WNT5A;WNT2;EPHA3
protein localization to membrane (GO:0072657)	16/161	0.010429221283234162	0.15337266918831105	0	0	1.898354956782763	8.66246641204957	KCNIP3;ANK2;F11R;ATP1B1;RAB32;GAK;SLC9A3R1;EHD3;CDH1;RAB38;TNIK;EZR;FGF13;GAS6;SHANK3;WNT4
positive regulation of neurogenesis (GO:0050769)	9/70	0.010521113748116644	0.1542794352202277	0	0	2.455996725337699	11.185520772043041	SHTN1;MEF2C;BMP2;BHLHB9;SOX8;SOX11;LRP2;NBL1;SHANK3
positive regulation of protein localization to cell periphery (GO:1904377)	7/47	0.010626337444213341	0.15537593116854062	0	0	2.845008026986933	12.928910510247139	AKAP5;STX3;EPHB2;EGFR;GNAI1;EPHA3;EPHA2
actin filament organization (GO:0007015)	13/121	0.01079760064469548	0.1574290173996601	0	0	2.052302130447481	9.293709270375782	NEBL;TMOD2;SHROOM2;SHROOM3;COBL;PPP1R9A;RND3;MYOM3;RHOB;BAIAP2L1;CDC42EP2;LCP1;OBSL1
negative regulation of growth (GO:0045926)	13/121	0.01079760064469548	0.15698050168057273	0	0	2.052302130447481	9.293709270375782	TGFB2;FHL1;SMARCA2;NPPB;SFRP1;SFRP2;WNT11;NOV;WT1;SH3BP4;SLIT3;MSX1;FGFR3
protein autophosphorylation (GO:0046777)	17/176	0.011073952199670391	0.16054084680374434	0	0	1.84509854996961	8.308773205873237	LYN;DDR1;EPHA4;DAPK2;FLT4;STK39;EGFR;MEX3B;STK26;KIT;KDR;MAP3K9;TNIK;TEK;EPHA1;JAK2;FGFR3
negative regulation of canonical Wnt signaling pathway (GO:0090090)	15/149	0.011521785192445842	0.16655997120977656	0	0	1.9230399415395856	8.583518915209579	IGFBP4;WNT5A;IGFBP2;TMEM64;BICC1;TBX18;PSMB8;GREM1;SFRP4;SFRP1;BMP2;DAB2;SFRP2;WNT11;WNT4
heart looping (GO:0001947)	6/37	0.011719654024858287	0.16894179234138937	0	0	3.0976535274529544	13.773679285471331	MEF2C;ZIC3;TBX20;MICAL2;GATA4;FOLR1
regulation of cell morphogenesis involved in differentiation (GO:0010769)	6/37	0.011719654024858287	0.16846589996859673	0	0	3.0976535274529544	13.773679285471331	EPHA4;CDH2;PDPN;TNIK;LRRC4C;SSH3
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	7/48	0.011893601906898938	0.17048609699692496	0	0	2.7857370264247057	12.345703099469583	NLRX1;TNIP1;NOV;TMSB4X;CARD19;NR1H4;RORA
response to growth factor (GO:0070848)	5/27	0.012010354293275065	0.1716774172509318	0	0	3.5374438430789907	15.642527657394961	SFRP1;GATA6;PDGFB;KLF4;EPHA2
regulation of p38MAPK cascade (GO:1900744)	5/27	0.012010354293275065	0.17119787139268897	0	0	3.5374438430789907	15.642527657394961	BMP2;HAND2;GDF6;EZR;SASH1
negative regulation of cellular response to insulin stimulus (GO:1900077)	5/27	0.012010354293275065	0.17072099709911603	0	0	3.5374438430789907	15.642527657394961	SOCS2;KANK1;GRB14;IRS1;GRB10
endocrine system development (GO:0035270)	5/27	0.012010354293275065	0.17024677210717404	0	0	3.5374438430789907	15.642527657394961	WNT11;TG;WT1;GLI2;WNT4
neuron projection morphogenesis (GO:0048812)	16/164	0.012308915128866378	0.1739955509767455	0	0	1.8636289514757611	8.195180603209648	GPM6A;NTNG2;BDNF;NRK;LRP2;SHTN1;PARD6B;FLRT3;STK26;FLRT1;SLIT3;TNIK;EPHB2;FMOD;NBL1;SHANK3
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	4/18	0.012677458972209621	0.17871014678228095	0	0	4.244932611694789	18.54156742680063	SCARB2;TRIB1;BMP6;SASH1
prostaglandin biosynthetic process (GO:0001516)	4/18	0.012677458972209621	0.17821783232833527	0	0	4.244932611694789	18.54156742680063	EDN1;PTGIS;EDN2;MGST1
positive regulation of p38MAPK cascade (GO:1900745)	4/18	0.012677458972209621	0.1777282228988618	0	0	4.244932611694789	18.54156742680063	BMP2;HAND2;GDF6;SASH1
positive regulation of carbohydrate metabolic process (GO:0045913)	4/18	0.012677458972209621	0.17724129626078275	0	0	4.244932611694789	18.54156742680063	P2RX7;PFKFB3;PDGFB;IGF1
response to laminar fluid shear stress (GO:0034616)	3/10	0.013011489312800618	0.18141428951699876	0	0	5.730659025787966	24.882077470163793	KLF4;SMAD6;KLF2
insulin-like growth factor receptor signaling pathway (GO:0048009)	3/10	0.013011489312800618	0.18091997265182982	0	0	5.730659025787966	24.882077470163793	IRS1;IGF1;PLCB1
cardiovascular system development (GO:0072358)	3/10	0.013011489312800618	0.1804283422913629	0	0	5.730659025787966	24.882077470163793	CRB2;NXN;FLT4
positive regulation of smooth muscle cell migration (GO:0014911)	3/10	0.013011489312800618	0.17993937659409634	0	0	5.730659025787966	24.882077470163793	DOCK4;PDGFB;IGF1
pulmonary valve development (GO:0003177)	3/10	0.013011489312800618	0.17945305395465283	0	0	5.730659025787966	24.882077470163793	TGFB2;JAG1;SMAD6
adrenal gland development (GO:0030325)	3/10	0.013011489312800618	0.17896935300059716	0	0	5.730659025787966	24.882077470163793	WNT11;WT1;WNT4
glycoprotein metabolic process (GO:0009100)	7/49	0.013266411778504409	0.18198521318738708	0	0	2.7288852503752214	11.795660712839316	TNIP1;FBXO2;GCNT1;ST8SIA4;MAN1C1;PCSK6;ADAMTS9
epithelial to mesenchymal transition (GO:0001837)	6/38	0.013316582926933931	0.1821837069065519	0	0	3.016136329362087	13.025924246111039	EOMES;TGFB2;BMP2;WNT5A;LOXL2;WNT4
positive regulation of smooth muscle cell proliferation (GO:0048661)	6/38	0.013316582926933931	0.1816965846955718	0	0	3.016136329362087	13.025924246111039	EDN1;PDGFB;IL18;HMOX1;HTR1B;IGF1
positive regulation of axonogenesis (GO:0050772)	6/38	0.013316582926933931	0.18121206046971694	0	0	3.016136329362087	13.025924246111039	ROBO2;SHTN1;BDNF;PLXNB3;PLXNA4;ROBO1
positive regulation of stress fiber assembly (GO:0051496)	6/38	0.013316582926933931	0.1807301135003826	0	0	3.016136329362087	13.025924246111039	SFRP1;WNT11;TGFB3;EPHA1;ARHGEF5;CTGF
actin filament bundle assembly (GO:0051017)	6/38	0.013316582926933931	0.18025072327889616	0	0	3.016136329362087	13.025924246111039	BAIAP2L1;PAWR;LCP1;EZR;RND3;RHOB
cellular response to organonitrogen compound (GO:0071417)	11/98	0.013414437586064613	0.18109490741187229	0	0	2.144124125294817	9.244227612940197	MEF2C;SFRP1;CDH1;WT1;NR1H4;HTR1B;SH3BP4;AHR;EZR;FOLR1;CFTR
cell chemotaxis (GO:0060326)	8/61	0.013789459295927701	0.18566651922722707	0	0	2.505206131492007	10.731929285078342	DOCK4;HOXB9;CXCL12;NOV;KIT;PDGFB;PLXNB3;EPHA2
regulation of stress fiber assembly (GO:0051492)	8/61	0.013789459295927701	0.18517792312399753	0	0	2.505206131492007	10.731929285078342	SFRP1;WNT11;TGFB3;DLC1;EPHA1;PHLDB2;ARHGEF5;CTGF
positive regulation of lipid kinase activity (GO:0090218)	5/28	0.014005702660469256	0.1875881907516394	0	0	3.411106562969027	14.55959441742986	IRS1;KIT;PDGFB;TEK;FGFR3
cardiac muscle cell development (GO:0055013)	5/28	0.014005702660469256	0.18709712218946234	0	0	3.411106562969027	14.55959441742986	CXADR;SORBS2;OBSL1;SLC8A1;MYOM3
response to molecule of bacterial origin (GO:0002237)	11/99	0.014401108681061082	0.19187691279230992	0	0	2.1224663058473947	9.000212424118732	SELP;TRIM6;PALM3;FAS;IRF5;LGALS9;TNFRSF11A;TRIB1;JAK2;TNFRSF1B;TNFRSF21
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	8/62	0.015128264392345927	0.20104045102640955	0	0	2.4647995809840713	10.33044451615254	LYN;TNFSF18;KIT;IL18;STAP2;IGF1;JAK2;FGFR3
regulation of sprouting angiogenesis (GO:1903670)	4/19	0.015405742226593973	0.20419611060340012	0	0	4.021515105816116	16.781842727412602	TMEM2;KLF4;ADAMTS9;KLF2
muscle tissue morphogenesis (GO:0060415)	4/19	0.015405742226593973	0.20366710513551567	0	0	4.021515105816116	16.781842727412602	BMP2;TBX20;ANKRD1;MYOM3
osteoclast differentiation (GO:0030316)	4/19	0.015405742226593973	0.20314083354601822	0	0	4.021515105816116	16.781842727412602	TNFSF11;SNX10;TNFRSF11A;EPHA2
purine ribonucleotide catabolic process (GO:0009154)	4/19	0.015405742226593973	0.20261727469667282	0	0	4.021515105816116	16.781842727412602	NUDT7;PDE3B;PDE5A;PDE9A
regulation of platelet activation (GO:0010543)	4/19	0.015405742226593973	0.20209640766660425	0	0	4.021515105816116	16.781842727412602	LYN;SELP;C1QTNF1;PDGFB
regulation of catenin import into nucleus (GO:0035412)	4/19	0.015405742226593973	0.20157821174951038	0	0	4.021515105816116	16.781842727412602	KANK1;SLC9A3R1;FZD7;EGFR
positive regulation of heart contraction (GO:0045823)	4/19	0.015405742226593973	0.20106266645091828	0	0	4.021515105816116	16.781842727412602	EDN1;TGFB2;APELA;EDN2
regulation of long-term synaptic potentiation (GO:1900271)	4/19	0.015405742226593973	0.20054975148548226	0	0	4.021515105816116	16.781842727412602	EPHA4;NSG1;EPHB2;SHANK3
positive regulation of cellular process (GO:0048522)	39/520	0.015619900112183095	0.20282022970094235	0	0	1.4326647564469914	5.9587529075324985	MYRF;IRS1;BNC1;FLT4;PDGFB;TGFA;TNFRSF11A;MST1R;HOXC10;EGFR;CTGF;FGF5;CDH3;CCND2;PDGFD;PDPN;KDR;STX3;WNT2;LYN;KCNH2;EDN1;TGFB2;EDN2;VEGFC;SOX11;LIFR;IGF1;OSMR;P2RX7;GREM1;DAB2;SFRP1;SFRP2;DLC1;EPHA1;EZR;BMPR1B;FGFR3
cytokine-mediated signaling pathway (GO:0019221)	46/634	0.015976363731899507	0.20692229473066798	0	0	1.3859638022410434	5.733240115930369	SP100;CEBPD;IRS1;LRTM2;PDGFB;LRRC4;RORA;NOD1;TNFRSF11A;CSF2RA;SOCS2;PTPRZ1;FLRT3;IRAK2;TMSB4X;FLRT1;HMOX1;NDN;TNFSF11;STX3;JAK2;LRRC4C;TNFSF18;IL33;TRIM62;ANXA1;EDN2;IL18;IFNLR1;LIFR;FOS;TNFRSF1B;OSMR;PODN;MID1;PSMB8;DCN;IL22RA1;CXCL12;AIM2;KIT;FAS;IRF5;LCP1;PLCB1;TNFRSF21
regulation of small GTPase mediated signal transduction (GO:0051056)	14/141	0.016019083956935028	0.20695034286642897	0	0	1.8966720179912888	7.840793795536891	VAV3;ARHGEF26;ARHGDIG;ARAP2;ARHGAP26;ARHGAP45;RHOB;ARHGAP44;CHN2;DLC1;ARHGDIB;PLCE1;SRGAP1;ARHGEF5
positive regulation of Wnt signaling pathway (GO:0030177)	14/141	0.016019083956935028	0.20642774099050365	0	0	1.8966720179912888	7.840793795536891	KANK1;SULF1;PSMB8;SULF2;SFRP4;SCEL;SFRP1;BMP2;HHEX;SFRP2;DAAM2;RSPO3;WNT2;WNT4
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)	14/141	0.016019083956935028	0.20590777186962078	0	0	1.8966720179912888	7.840793795536891	SP100;NLRX1;PTGIS;NOD1;KLF4;SFRP4;AIM2;IRAK2;TMSB4X;CYP1B1;ID3;TRIB1;GAS6;FOXA2
cellular response to ketone (GO:1901655)	5/29	0.01621215617462344	0.20786591195754625	0	0	3.293482198728716	13.575713654742215	SFRP1;ADCY1;AHR;GNAI1;CFTR
positive regulation of sprouting angiogenesis (GO:1903672)	5/29	0.01621215617462344	0.20734494475965765	0	0	3.293482198728716	13.575713654742215	APELA;ANXA1;KDR;HMOX1;KLF4
positive regulation of protein tyrosine kinase activity (GO:0061098)	5/29	0.01621215617462344	0.2068265823977585	0	0	3.293482198728716	13.575713654742215	EPHA4;PDGFB;TGFA;GAS6;SRCIN1
positive regulation of phospholipid metabolic process (GO:1903727)	5/29	0.01621215617462344	0.20631080538429777	0	0	3.293482198728716	13.575713654742215	IRS1;KIT;PDGFB;TEK;FGFR3
positive regulation of fibroblast proliferation (GO:0048146)	5/29	0.01621215617462344	0.20579759442563036	0	0	3.293482198728716	13.575713654742215	WNT5A;PDGFB;IGF1;GAS6;WNT2
neuron projection extension (GO:1990138)	5/29	0.01621215617462344	0.20528693041961144	0	0	3.293482198728716	13.575713654742215	NELL2;FLRT3;FLRT1;TMEM108;PLXNB3
regulation of blood vessel endothelial cell migration (GO:0043535)	7/51	0.016346411186713695	0.20647459476683164	0	0	2.6218701425173703	10.785710184134517	MEF2C;TMSB4X;FGF18;KDR;PDGFB;HSPB1;EPHA2
heart morphogenesis (GO:0003007)	7/51	0.016346411186713695	0.20596478095259255	0	0	2.6218701425173703	10.785710184134517	TGFB2;BMP2;DLC1;CHD7;TBX20;ANKRD1;MYOM3
atrial septum morphogenesis (GO:0060413)	3/11	0.017203775982728653	0.21623366709326186	0	0	5.2096900234436045	21.165024148878317	TGFB2;TBX20;GATA4
spinal cord development (GO:0021510)	3/11	0.017203775982728653	0.21570238044192708	0	0	5.2096900234436045	21.165024148878317	SOX11;SOX12;GLI2
regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	3/11	0.017203775982728653	0.21517369813692233	0	0	5.2096900234436045	21.165024148878317	ADAMTS3;DCN;ROBO1
muscle cell migration (GO:0014812)	3/11	0.017203775982728653	0.21464760107546288	0	0	5.2096900234436045	21.165024148878317	DDR1;NOV;ITGB3
regulation of protein kinase C signaling (GO:0090036)	3/11	0.017203775982728653	0.21412407034113248	0	0	5.2096900234436045	21.165024148878317	WNT11;FLT4;WNT5A
synapse assembly (GO:0007416)	8/64	0.018084317314215722	0.2245359397918317	0	0	2.387774594078319	9.581447380660697	GPM6A;CDH2;CDH1;FLRT3;BDNF;SPOCK2;WNT5A;SHANK3
epithelium development (GO:0060429)	12/116	0.018407513063715155	0.2279940270974234	0	0	1.9760893192372295	7.8944696749855	APELA;BMP2;UPK1B;TAGLN;VDR;WT1;RIPK4;KDR;SOX11;JAK2;WNT2;WNT4
regulation of response to cytokine stimulus (GO:0060759)	4/20	0.01847646218270416	0.2282939140879887	0	0	3.8204393505253105	15.248357865999997	IRAK2;WNT5A;LIFR;KLF4
inositol phosphate-mediated signaling (GO:0048016)	4/20	0.01847646218270416	0.22774247951289692	0	0	3.8204393505253105	15.248357865999997	EDN1;EDN2;ADGRB2;PLCE1
mesoderm formation (GO:0001707)	4/20	0.01847646218270416	0.2271937024538297	0	0	3.8204393505253105	15.248357865999997	CRB2;EOMES;ITGB3;TBX20
proteoglycan metabolic process (GO:0006029)	4/20	0.01847646218270416	0.22664756374600797	0	0	3.8204393505253105	15.248357865999997	IGF1;SULF1;BMPR1B;SULF2
regulation of lipoprotein lipase activity (GO:0051004)	4/20	0.01847646218270416	0.22610404440848758	0	0	3.8204393505253105	15.248357865999997	SORT1;LPL;PCSK6;PCSK5
keratan sulfate biosynthetic process (GO:0018146)	5/30	0.01863810044253749	0.2275364271728919	0	0	3.1836994587710916	12.67923394621717	B4GALT1;B3GNT7;FMOD;CHST2;B4GALT4
skeletal muscle organ development (GO:0060538)	5/30	0.01863810044253749	0.22699338080732415	0	0	3.1836994587710916	12.67923394621717	POPDC3;MEF2C;WT1;BVES;DISP1
regulation of cellular biosynthetic process (GO:0031326)	5/30	0.01863810044253749	0.2264529203768305	0	0	3.1836994587710916	12.67923394621717	C3;PRKAB2;IGF2BP1;NR1H4;IGF2BP3
regulation of myoblast differentiation (GO:0045661)	5/30	0.01863810044253749	0.22591502745432024	0	0	3.1836994587710916	12.67923394621717	MEF2C;BOC;SMYD1;SOX8;PLCB1
sensory organ development (GO:0007423)	6/41	0.01900743821744065	0.2298458701981034	0	0	2.7954434272136415	11.078132339919073	TGFB2;MAFB;CHD7;SHROOM2;BMPR1B;CHRDL1
negative regulation of cytokine secretion (GO:0050710)	6/41	0.01900743821744065	0.22930249934657126	0	0	2.7954434272136415	11.078132339919073	ANXA1;TMSB4X;NR1H4;GAS6;EZR;TNFRSF21
determination of heart left/right asymmetry (GO:0061371)	6/41	0.01900743821744065	0.2287616915650935	0	0	2.7954434272136415	11.078132339919073	MEF2C;ZIC3;TBX20;MICAL2;GATA4;FOLR1
embryonic heart tube morphogenesis (GO:0003143)	6/41	0.01900743821744065	0.2282234287614109	0	0	2.7954434272136415	11.078132339919073	MEF2C;ZIC3;TBX20;MICAL2;GATA4;FOLR1
plasma membrane bounded cell projection morphogenesis (GO:0120039)	7/53	0.01990062969721439	0.23838712052789912	0	0	2.5229316465733183	9.882333110858896	SHTN1;GPM6A;BDNF;NRK;STK26;TNIK;NBL1
positive regulation of response to external stimulus (GO:0032103)	10/91	0.020505916293321297	0.2450625078332988	0	0	2.099142500288632	8.159454715829508	IL33;TNIP1;WNT5A;IL18;PDGFB;LPL;STX3;OPTN;SASH1;BMP6
regulation of Ras protein signal transduction (GO:0046578)	10/91	0.020505916293321297	0.24448993188041726	0	0	2.099142500288632	8.159454715829508	ARHGAP44;TGFB2;ARHGDIB;SPRY4;ARAP2;PLCE1;AGAP1;SPRY1;IGF1;EPHB2
odontogenesis (GO:0042476)	6/42	0.02122342840775148	0.2524549071439529	0	0	2.7288852503752214	10.51343865171096	TGFB2;BMP2;TUFT1;TGFB3;MSX1;GLI2
mesenchymal cell differentiation (GO:0048762)	6/42	0.02122342840775148	0.25186780270873443	0	0	2.7288852503752214	10.51343865171096	TGFB2;MEF2C;BMP2;WNT5A;LOXL2;WNT4
regulation of actin cytoskeleton reorganization (GO:2000249)	5/31	0.0212912123064953	0.25208597772632374	0	0	3.080999476230089	11.860186890859996	BAIAP2L1;ARHGDIB;SEMA3E;TEK;F11R
connective tissue development (GO:0061448)	5/31	0.0212912123064953	0.2515024453704757	0	0	3.080999476230089	11.860186890859996	CREB3L2;ITGB8;SOX8;SULF1;SULF2
cellular response to drug (GO:0035690)	5/31	0.0212912123064953	0.2509216083141929	0	0	3.080999476230089	11.860186890859996	KCNH2;MEF2C;AIM2;HTR1B;GAS6
negative regulation of secretion by cell (GO:1903531)	5/31	0.0212912123064953	0.2503434479263722	0	0	3.080999476230089	11.860186890859996	ANXA1;IL1RAPL1;HTR1B;SLC30A1;STXBP6
regulation of cardiac muscle hypertrophy (GO:0010611)	4/21	0.021900489306327493	0.2569153952418142	0	0	3.6385136671669622	13.903656886904434	EDN1;HAND2;IGF1;PDE9A
positive regulation of BMP signaling pathway (GO:0030513)	4/21	0.021900489306327493	0.2563261397481404	0	0	3.6385136671669622	13.903656886904434	CRB2;GATA6;SOX11;SULF1
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	4/21	0.021900489306327493	0.25573958107594785	0	0	3.6385136671669622	13.903656886904434	CREB3;BMP2;DLX5;SMAD9
positive regulation of protein serine/threonine kinase activity (GO:0071902)	12/119	0.022057245154884057	0.2569820137565601	0	0	1.926271941441333	7.3470210736203185	CEMIP;EDN1;CCND2;PDGFD;WNT5A;FGF18;PDGFB;TNFSF11;MST1R;TPD52L1;EGFR;ROBO1
axonal fasciculation (GO:0007413)	3/12	0.02206007035106036	0.25642947380742825	0	0	4.775549188156638	18.213878109283094	EPHA4;EPHB2;EPHA3
negative regulation of chondrocyte differentiation (GO:0032331)	3/12	0.02206007035106036	0.25584667954877505	0	0	4.775549188156638	18.213878109283094	GREM1;EFEMP1;NKX3-2
response to axon injury (GO:0048678)	3/12	0.02206007035106036	0.25526652834798413	0	0	4.775549188156638	18.213878109283094	FLRT3;NREP;FOLR1
regulation of bone remodeling (GO:0046850)	3/12	0.02206007035106036	0.25468900226574887	0	0	4.775549188156638	18.213878109283094	GREM1;SFRP1;ITGB3
regulation of hormone secretion (GO:0046883)	3/12	0.02206007035106036	0.2541140835247427	0	0	4.775549188156638	18.213878109283094	EDN1;ANXA1;SOX11
regulation of cholesterol homeostasis (GO:2000188)	3/12	0.02206007035106036	0.2535417545077951	0	0	4.775549188156638	18.213878109283094	VDR;NR1H4;RORA
JNK cascade (GO:0007254)	8/67	0.023261342297720127	0.266747482573631	0	0	2.280859313746454	8.578226176036116	IRAK2;WNT5A;NOD1;MAP3K9;TNIK;MAP3K6;TRIB1;MAP3K5
regulation of ion transmembrane transporter activity (GO:0032412)	6/43	0.02360767286621106	0.2701120059109306	0	0	2.6654228026920768	9.985162919548149	TCAF2;FXYD3;FHL1;STK39;ANK2;PTPN3
skeletal system morphogenesis (GO:0048705)	5/32	0.024178427235581407	0.276023521662577	0	0	2.9847182425978986	11.110000238573198	FBN2;SFRP4;MMP13;SOX11;FGFR3
positive regulation of interleukin-1 beta production (GO:0032731)	5/32	0.024178427235581407	0.2754073977302945	0	0	2.9847182425978986	11.110000238573198	P2RX7;AIM2;WNT5A;HSPB1;LGALS9
sarcomere organization (GO:0045214)	5/32	0.024178427235581407	0.27479401822532723	0	0	2.9847182425978986	11.110000238573198	KRT19;WDR1;ANKRD1;OBSL1;MYOM3
positive regulation of cellular catabolic process (GO:0031331)	11/107	0.024368963654674742	0.27634404784401156	0	0	1.9637772362513277	7.294342413971542	P2RX7;PFKFB3;IRS1;TFEB;SH3BP4;PRR5L;IGF1;EZR;TNFRSF1B;OPTN;DCN
regulation of protein localization to plasma membrane (GO:1903076)	8/68	0.025197010765031332	0.28510054530810397	0	0	2.2473172650148885	8.272442074129971	DAB2;AKAP5;STX3;LDLRAP1;EPHB2;EPHA3;EGFR;EPHA2
positive regulation of protein modification process (GO:0031401)	15/164	0.025424320291852397	0.2870360762153159	0	0	1.747152142008526	6.4156284004041435	LYN;FLT4;ITGB3;FAM129A;EGFR;C3;BMP2;DAB2;CCND2;DLC1;KDR;FAS;TNIK;TEK;GAS6
regulation of hydrolase activity (GO:0051336)	9/81	0.025464447976320043	0.2868544768723205	0	0	2.1224663058473947	7.790453139386069	VAV3;EPHA4;CHN2;PLXNB3;EPHA1;BVES;ARHGEF5;EPHA3;PLXNA4
positive regulation of protein autophosphorylation (GO:0031954)	4/22	0.025686646804484077	0.2887201732230886	0	0	3.473126682295737	12.717839721112348	GREM1;TOM1L1;PDGFD;PDGFB
peripheral nervous system development (GO:0007422)	4/22	0.025686646804484077	0.28808562339182914	0	0	3.473126682295737	12.717839721112348	BDNF;PMP22;SOX8;SERPINI1
cytosolic calcium ion transport (GO:0060401)	4/22	0.025686646804484077	0.2874538566738646	0	0	3.473126682295737	12.717839721112348	CACNA2D1;SLC25A23;JPH1;SLC8A1
regulation of protein secretion (GO:0050708)	11/108	0.025898762816555967	0.289193406242637	0	0	1.945594113693445	7.108344983957532	TGFB2;MARCKS;TGFB3;KCNS3;ANKRD1;P3H1;IGF1;EZR;SYTL4;BMP6;DISP1
response to hydrogen peroxide (GO:0042542)	6/44	0.026164903020757913	0.2915272928273529	0	0	2.6048450117218023	9.490326505897336	DLC1;STK26;HMOX1;CYP1B1;MAP3K5;RHOB
positive regulation of protein localization to plasma membrane (GO:1903078)	6/44	0.026164903020757913	0.2908921571131321	0	0	2.6048450117218023	9.490326505897336	AKAP5;STX3;EPHB2;EGFR;EPHA3;EPHA2
fat cell differentiation (GO:0045444)	7/56	0.026190462391353687	0.29054332518060405	0	0	2.387774594078319	8.697134587762102	WNT5B;SOX8;INHBB;GDF6;KLF4;SMAD6;PSMB8
regulation of glutamate receptor signaling pathway (GO:1900449)	5/33	0.027305913967254746	0.3022604749997852	0	0	2.894272235246447	10.421267029650926	NECAB2;MEF2C;NETO1;SHISA8;SHANK3
regulation of potassium ion transmembrane transport (GO:1901379)	5/33	0.027305913967254746	0.3016062315474047	0	0	2.894272235246447	10.421267029650926	KCNH2;KCNIP3;FHL1;STK39;KCNAB1
regulation of cell-cell adhesion (GO:0022407)	5/33	0.027305913967254746	0.30095481420065007	0	0	2.894272235246447	10.421267029650926	EPHA7;JAG1;PODXL;CDH1;FSTL3
epidermis development (GO:0008544)	9/82	0.027325960517240178	0.3005266735333548	0	0	2.096582570410231	7.547525530671077	DSP;SCEL;RBP2;BNC1;KRT14;GRHL3;HOXB13;EVPL;CTGF
regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	3/13	0.027583245997732306	0.3027038802718881	0	0	4.408199250606128	15.827845358798509	EDN1;KDR;JAK2
multivesicular body sorting pathway (GO:0071985)	3/13	0.027583245997732306	0.30205430112967374	0	0	4.408199250606128	15.827845358798509	SORT1;RAB27B;SYTL4
pathway-restricted SMAD protein phosphorylation (GO:0060389)	3/13	0.027583245997732306	0.30140750391098065	0	0	4.408199250606128	15.827845358798509	TGFB2;BMP2;GDF6
cardiocyte differentiation (GO:0035051)	3/13	0.027583245997732306	0.3007634707829657	0	0	4.408199250606128	15.827845358798509	TGFB2;BMP2;GATA6
mammary gland epithelium development (GO:0061180)	3/13	0.027583245997732306	0.3001221840648784	0	0	4.408199250606128	15.827845358798509	JAK2;WNT2;WNT4
semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285)	3/13	0.027583245997732306	0.2994836262264425	0	0	4.408199250606128	15.827845358798509	NELL2;PLXNB3;PLXNA4
glomerular visceral epithelial cell differentiation (GO:0072112)	3/13	0.027583245997732306	0.29884777988625894	0	0	4.408199250606128	15.827845358798509	JAG1;WT1;PODXL
regulation of leukocyte migration (GO:0002685)	3/13	0.027583245997732306	0.2982146278102287	0	0	4.408199250606128	15.827845358798509	TNFSF18;ANXA1;HMOX1
regulation of secretion by cell (GO:1903530)	7/57	0.028557143849674834	0.3080911312154137	0	0	2.3458838117260674	8.341606616205262	RAB3B;RIMS2;MEF2C;ANXA1;P3H1;SYN1;DISP1
regulation of smooth muscle cell proliferation (GO:0048660)	6/45	0.028899484422950095	0.31112672786986145	0	0	2.5469595670168736	9.026250300055308	EDN1;PDGFB;IL18;HMOX1;IGF1;TRIB1
positive regulation of actin filament bundle assembly (GO:0032233)	6/45	0.028899484422950095	0.31047172423224073	0	0	2.5469595670168736	9.026250300055308	SFRP1;WNT11;TGFB3;EPHA1;ARHGEF5;CTGF
regulation of focal adhesion assembly (GO:0051893)	6/45	0.028899484422950095	0.3098194727107444	0	0	2.5469595670168736	9.026250300055308	SFRP1;DLC1;KDR;TEK;PHLDB2;EPHA3
adherens junction organization (GO:0034332)	6/45	0.028899484422950095	0.30916995599646613	0	0	2.5469595670168736	9.026250300055308	CDH3;CDH2;CADM1;CDH1;CDH10;CDH11
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	11/110	0.029164739622331806	0.31135495040326194	0	0	1.9102196752626552	6.752234663917638	EGLN3;CASP12;DLC1;CASP4;PMAIP1;FAS;NOD1;LGALS9;JAK2;MAP3K5;ROBO1
regulation of cell motility (GO:2000145)	11/110	0.029164739622331806	0.31070494006839083	0	0	1.9102196752626552	6.752234663917638	PARD6B;SPOCK2;PLXNB3;FBLN1;AMOTL2;SGK3;SRCIN1;RND3;PLXNA4;EGFR;RHOB
positive regulation of protein secretion (GO:0050714)	9/83	0.02928122021388693	0.3112959723988854	0	0	2.071322539441433	7.313444091799248	SCAMP5;TGFB2;CADM1;TGFB3;ANKRD1;IGF1;EZR;SYTL4;BMP6
