	NGenes	Direction	PValue	FDR
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	4	Down	0.0309612638331118	0.161039221293888
ZHU_SKIL_TARGETS_DN	8	Down	0.0310628476123591	0.161391013714923
GRADE_COLON_CANCER_DN	26	Up	0.0311459068920019	0.161645896686219
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINDED_IN_ERYTHROCYTE_UP	34	Up	0.0311948119461463	0.161723158115572
HOUSTIS_ROS	33	Up	0.0313782681340786	0.16246485192907
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN	13	Down	0.0314062261091323	0.16246485192907
LI_INDUCED_T_TO_NATURAL_KILLER_DN	87	Down	0.0316374615946039	0.163483143935594
CHIN_BREAST_CANCER_COPY_NUMBER_UP	21	Down	0.0316784185505603	0.163517048631231
DANG_BOUND_BY_MYC	984	Down	0.031739241507808	0.163653312503383
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	47	Down	0.0321161726708214	0.165417426735736
CHUANG_OXIDATIVE_STRESS_RESPONSE_DN	11	Down	0.0321609185304035	0.165468621962704
REACTOME_SEMAPHORIN_INTERACTIONS	56	Down	0.0322610340303062	0.165804276519001
BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	50	Up	0.032297631945764	0.165813112602767
BIOCARTA_CDC42RAC_PATHWAY	16	Down	0.032601534842814	0.167192768762393
BIOCARTA_PLATELETAPP_PATHWAY	9	Down	0.0326651036566527	0.16733825731005
GUO_HEX_TARGETS_UP	76	Down	0.0327798379274621	0.167685686028244
GROSS_HIF1A_TARGETS_DN	22	Up	0.0328034682385921	0.167685686028244
HASLINGER_B_CLL_WITH_CHROMOSOME_12_TRISOMY	21	Down	0.0330833978420906	0.168925922277706
DIRMEIER_LMP1_RESPONSE_LATE_UP	52	Down	0.0331171559871312	0.168925922277706
MATSUDA_NATURAL_KILLER_DIFFERENTIATION	396	Down	0.0331848386767941	0.168952926041909
NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_DN	12	Up	0.0331935281706233	0.168952926041909
GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP	135	Up	0.0332367290545386	0.168991882273023
DORSEY_GAB2_TARGETS	20	Down	0.0333452015944798	0.169327091429678
WU_ALZHEIMER_DISEASE_UP	10	Down	0.0333738924420716	0.169327091429678
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	44	Down	0.033508710920719	0.169829863237844
PID_MYC_PATHWAY	25	Down	0.0339226315098886	0.171735021223203
BILANGES_SERUM_SENSITIVE_GENES	72	Down	0.0339568615796826	0.171735021223203
LINDGREN_BLADDER_CANCER_CLUSTER_2A_DN	119	Up	0.0340137913021167	0.171840131615582
ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	52	Down	0.0340637887970392	0.171910033907775
BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER	21	Down	0.0341561844091289	0.172045735020275
LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP	14	Down	0.0341630571853471	0.172045735020275
PID_RHODOPSIN_PATHWAY	10	Up	0.0343565657344031	0.172837157144288
TSUNODA_CISPLATIN_RESISTANCE_UP	14	Down	0.0344422597634565	0.173085098219315
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN	466	Down	0.0346088242049169	0.173645432395669
DOANE_BREAST_CANCER_CLASSES_UP	39	Up	0.0346384212052481	0.173645432395669
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_UP	9	Up	0.0346633393654797	0.173645432395669
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15	10	Down	0.0347447879922665	0.17369687826554
SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP	59	Up	0.0347510600609238	0.17369687826554
KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	813	Up	0.034819242680264	0.17369687826554
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_DN	4	Down	0.0348294856528441	0.17369687826554
NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON	86	Down	0.0348581336855252	0.17369687826554
PID_TRAIL_PATHWAY	23	Up	0.0348928310356732	0.17369687826554
REACTOME_PLATELET_SENSITIZATION_BY_LDL	14	Down	0.034967504860713	0.173886525217395
BIOCARTA_ACTINY_PATHWAY	18	Down	0.0350711156497283	0.174179042008372
PLASARI_TGFB1_TARGETS_1HR_UP	34	Down	0.0350996050155702	0.174179042008372
REACTOME_PI_METABOLISM	42	Up	0.0352027405777394	0.174481111127965
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN	80	Up	0.0352338802446039	0.174481111127965
SMIRNOV_RESPONSE_TO_IR_6HR_UP	152	Up	0.0353321424004419	0.174785645131842
PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP	74	Down	0.0354132254362986	0.175004650440918
KEGG_VIBRIO_CHOLERAE_INFECTION	45	Up	0.0355749747545922	0.175621422620282
KEGG_FATTY_ACID_METABOLISM	33	Up	0.035713945233557	0.176123425600183
NIKOLSKY_BREAST_CANCER_15Q26_AMPLICON	18	Up	0.0357639403120997	0.176123425600183
BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN	21	Down	0.0358020107990094	0.176123425600183
YAGI_AML_RELAPSE_PROGNOSIS	33	Down	0.0358248532930957	0.176123425600183
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	4	Up	0.035889023810105	0.176256631397975
BOYLAN_MULTIPLE_MYELOMA_C_D_UP	118	Down	0.0361308029373956	0.177116083155034
KEGG_ABC_TRANSPORTERS	32	Up	0.0361385361086207	0.177116083155034
MIKKELSEN_ES_ICP_WITH_H3K4ME3	513	Up	0.0362220349845907	0.177191643614996
CASTELLANO_NRAS_TARGETS_DN	14	Down	0.0362571010481949	0.177191643614996
PID_HNF3A_PATHWAY	28	Up	0.0362758083552153	0.177191643614996
CAIRO_LIVER_DEVELOPMENT_DN	132	Up	0.0363038834239937	0.177191643614996
MARTINEZ_RB1_AND_TP53_TARGETS_DN	479	Down	0.0363403139513297	0.177191643614996
OUILLETTE_CLL_13Q14_DELETION_UP	61	Up	0.0364045844447003	0.177323150051337
MARTINEZ_RESPONSE_TO_TRABECTEDIN_DN	260	Down	0.0366378387022677	0.178075620289699
ONGUSAHA_BRCA1_TARGETS_DN	14	Down	0.0366744854017342	0.178075620289699
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	21	Down	0.0366809559613364	0.178075620289699
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	21	Up	0.0367088994286716	0.178075620289699
BOYLAN_MULTIPLE_MYELOMA_C_D_DN	170	Up	0.0368069335241832	0.178369176324125
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	7	Up	0.0368498143919976	0.178395129958815
TAVAZOIE_METASTASIS	70	Up	0.0369207495407743	0.178556707341649
BIOCARTA_TCYTOTOXIC_PATHWAY	2	Down	0.037127605817053	0.179192525943421
BIOCARTA_THELPER_PATHWAY	2	Down	0.037127605817053	0.179192525943421
WAESCH_ANAPHASE_PROMOTING_COMPLEX	12	Down	0.0372898035773339	0.179792825767389
CAIRO_LIVER_DEVELOPMENT_UP	146	Down	0.0373651388444335	0.179973525903178
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_DN	4	Down	0.0374403674865899	0.18015334719762
MOOTHA_VOXPHOS	85	Down	0.0376119723128377	0.180796073180213
CASTELLANO_NRAS_TARGETS_UP	60	Up	0.0378268097153339	0.181645104431008
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	20	Up	0.0381037651135904	0.182790413067617
REACTOME_GAB1_SIGNALOSOME	36	Up	0.0381961851859679	0.183049056828721
SHEPARD_BMYB_TARGETS	60	Down	0.0383794697653198	0.183742194626717
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	26	Down	0.0384541524280502	0.183914527809809
KASLER_HDAC7_TARGETS_2_DN	28	Up	0.0385739254402376	0.184301951299386
FERRANDO_TAL1_NEIGHBORS	14	Down	0.0387103120254485	0.184742888525694
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	5	Up	0.0387439335002349	0.184742888525694
REACTOME_ERKS_ARE_INACTIVATED	12	Down	0.0389226168791391	0.185408938520468
KAN_RESPONSE_TO_ARSENIC_TRIOXIDE	97	Up	0.0389876241025087	0.185532697681008
FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP	63	Down	0.0392034674598839	0.186373284304288
MOOTHA_HUMAN_MITODB_6_2002	395	Down	0.0392928523795331	0.186611608603697
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	38	Up	0.0393676315087062	0.186738936743526
INGRAM_SHH_TARGETS_UP	101	Up	0.0393982232969617	0.186738936743526
NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON	88	Down	0.0396323817230112	0.187481880728565
DORN_ADENOVIRUS_INFECTION_32HR_DN	37	Down	0.0396338431073218	0.187481880728565
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	157	Up	0.039677305395548	0.187500904423892
REACTOME_RNA_POL_III_TRANSCRIPTION	33	Down	0.0397794383149206	0.187776059282987
TERAMOTO_OPN_TARGETS_CLUSTER_1	9	Up	0.0398145283460771	0.187776059282987
LI_AMPLIFIED_IN_LUNG_CANCER	153	Down	0.0401826496230802	0.189324396737486
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	19	Down	0.0402733145686438	0.189563700454785
REACTOME_SYNTHESIS_OF_DNA	88	Down	0.0403481920210375	0.189728293637994
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_DN	10	Down	0.0404534949648882	0.190035489192765
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	8	Up	0.0407033255011455	0.19102034494812
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	357	Up	0.0409342067663541	0.19179401237204
ZHANG_BREAST_CANCER_PROGENITORS_UP	410	Down	0.040948868859407	0.19179401237204
ZHENG_IL22_SIGNALING_UP	34	Up	0.0410432837638816	0.192047018714068
KASLER_HDAC7_TARGETS_1_UP	167	Down	0.041384535459404	0.193453374212396
JIANG_TIP30_TARGETS_DN	22	Down	0.0414599115567189	0.193615343360159
TOMLINS_METASTASIS_DN	18	Up	0.0416702728135445	0.194139439410562
BIOCARTA_GRANULOCYTES_PATHWAY	4	Down	0.0416722665252729	0.194139439410562
GROSS_HYPOXIA_VIA_HIF1A_DN	99	Up	0.0416946503235557	0.194139439410562
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN	145	Down	0.0417887225720397	0.194387071533734
NIELSEN_LIPOSARCOMA_UP	9	Up	0.0419058801925847	0.194617494095957
BIOCARTA_ARF_PATHWAY	15	Down	0.0419333001728386	0.194617494095957
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_UP	150	Up	0.0419665628469127	0.194617494095957
MOOTHA_GLUCONEOGENESIS	25	Up	0.0420020086122111	0.194617494095957
ROETH_TERT_TARGETS_UP	9	Up	0.0421268696203701	0.19499806804831
CASTELLANO_HRAS_TARGETS_DN	5	Down	0.0421661787870558	0.19499806804831
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN	28	Down	0.042251807910707	0.195204173768223
EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION	37	Down	0.0424018032404839	0.195706963694428
YANG_BREAST_CANCER_ESR1_BULK_DN	19	Down	0.0424867369391629	0.195908775372241
LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_UP	14	Down	0.042546603189331	0.195994720505891
BIOCARTA_BARRESTIN_SRC_PATHWAY	14	Down	0.042661847587117	0.196300238334649
HOOI_ST7_TARGETS_DN	92	Up	0.0426955082957566	0.196300238334649
DASU_IL6_SIGNALING_DN	7	Down	0.0431210388797189	0.198065138970226
SERVITJA_ISLET_HNF1A_TARGETS_UP	113	Down	0.0432662133908561	0.198540133648774
REACTOME_PHOSPHOLIPID_METABOLISM	159	Up	0.0433477593720304	0.198722514999646
DAZARD_UV_RESPONSE_CLUSTER_G1	59	Down	0.0434060514034033	0.198785171551377
PETROVA_PROX1_TARGETS_DN	51	Down	0.0434450553727137	0.198785171551377
MIKKELSEN_DEDIFFERENTIATED_STATE_DN	7	Down	0.0435056513379929	0.198871025443095
PID_ATF2_PATHWAY	48	Up	0.0436435462461721	0.199309720321136
DELLA_RESPONSE_TO_TSA_AND_BUTYRATE	20	Up	0.0438779122659633	0.200187711048358
KEGG_PYRIMIDINE_METABOLISM	84	Down	0.0440018443354272	0.200560659607498
SHEPARD_CRUSH_AND_BURN_MUTANT_DN	146	Down	0.044178996588276	0.201046837689139
BIOCARTA_FEEDER_PATHWAY	6	Up	0.0441930890587191	0.201046837689139
REACTOME_PYRIMIDINE_METABOLISM	19	Down	0.0444210439356985	0.201890671960144
REACTOME_IL1_SIGNALING	36	Up	0.0448216848926377	0.203516991384527
REACTOME_CIRCADIAN_CLOCK	49	Up	0.044974949824829	0.203928188484542
KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS	18	Down	0.0450154511009096	0.203928188484542
HUANG_DASATINIB_RESISTANCE_UP	73	Down	0.0450648019010759	0.203928188484542
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	91	Down	0.0451079428050641	0.203928188484542
FINETTI_BREAST_CANCERS_KINOME_BLUE	16	Up	0.0451277949540585	0.203928188484542
JAEGER_METASTASIS_UP	36	Down	0.0451696218919275	0.203928188484542
BIOCARTA_G1_PATHWAY	27	Down	0.0454271228266735	0.20489614982733
ANDERSEN_CHOLANGIOCARCINOMA_CLASS1	37	Down	0.0455907161254436	0.205298438520647
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	142	Up	0.0456206630499834	0.205298438520647
NIELSEN_LIPOSARCOMA_DN	19	Down	0.0456801169748617	0.205298438520647
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	23	Down	0.0457176358842031	0.205298438520647
WONG_PROTEASOME_GENE_MODULE	49	Down	0.0457322352531269	0.205298438520647
MAHADEVAN_IMATINIB_RESISTANCE_DN	12	Down	0.0458761822156578	0.205750349295507
BONCI_TARGETS_OF_MIR15A_AND_MIR16_1	86	Down	0.0459358208495492	0.205823649687801
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	139	Down	0.0461381932964547	0.206535754172642
MALIK_REPRESSED_BY_ESTROGEN	9	Up	0.0462641411115935	0.206728753227472
NABA_CORE_MATRISOME	160	Down	0.0462682779625642	0.206728753227472
REACTOME_INTEGRATION_OF_PROVIRUS	8	Down	0.0464213241058141	0.207051841576189
KOINUMA_COLON_CANCER_MSI_DN	7	Down	0.0464556993506974	0.207051841576189
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	76	Down	0.0464712484143445	0.207051841576189
WHITESIDE_CISPLATIN_RESISTANCE_UP	10	Up	0.0467349585956034	0.208031828804774
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	345	Up	0.0469021406448457	0.20858070778821
GENTILE_UV_RESPONSE_CLUSTER_D8	40	Down	0.0470498588392012	0.208695151833876
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	41	Up	0.0470680891401494	0.208695151833876
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	51	Down	0.0470885226590048	0.208695151833876
HE_PTEN_TARGETS_DN	7	Up	0.0471049252642327	0.208695151833876
SASSON_RESPONSE_TO_FORSKOLIN_UP	80	Up	0.0471473691774471	0.208695151833876
BIOCARTA_NDKDYNAMIN_PATHWAY	17	Down	0.0473240259348143	0.209282250506146
BARRIER_COLON_CANCER_RECURRENCE_UP	37	Up	0.0474937444553762	0.20983760329076
PID_PDGFRB_PATHWAY	123	Down	0.0475962610946546	0.210095288063127
SWEET_KRAS_TARGETS_UP	69	Down	0.0477869973003255	0.210741544680656
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	23	Down	0.0478559021677816	0.210849822896787
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN	8	Down	0.0479164887574085	0.210921284771037
KEGG_HUNTINGTONS_DISEASE	152	Down	0.0483088152673218	0.212451533562302
REACTOME_COPI_MEDIATED_TRANSPORT	10	Up	0.0484529449010816	0.212888447374993
REACTOME_RECYCLING_PATHWAY_OF_L1	24	Down	0.048713145502376	0.21383406622188
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	111	Down	0.0488069457353521	0.214048173455594
KIM_WT1_TARGETS_UP	202	Down	0.0488538448914117	0.214056385819144
MOOTHA_MITOCHONDRIA	405	Down	0.0490791304598056	0.214845475327731
OHGUCHI_LIVER_HNF4A_TARGETS_UP	28	Up	0.0491300354546611	0.214870458648996
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FLI1	7	Up	0.0492243323666661	0.21501023842809
HASLINGER_B_CLL_WITH_17P13_DELETION	20	Down	0.0492524504939399	0.21501023842809
WIERENGA_PML_INTERACTOME	38	Down	0.0494780446155984	0.215704710227476
ZHOU_TNF_SIGNALING_30MIN	54	Down	0.0495022799449255	0.215704710227476
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_UP	10	Down	0.0496701529654072	0.216238010254163
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	17	Up	0.049861534100695	0.216872582904578
AMIT_SERUM_RESPONSE_60_MCF10A	53	Up	0.0504065725728245	0.218902687111771
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	20	Down	0.0504203707167414	0.218902687111771
LIU_NASOPHARYNGEAL_CARCINOMA	55	Down	0.0507440124619905	0.220106783982028
LIAN_NEUTROPHIL_GRANULE_CONSTITUENTS	10	Down	0.0508361400286986	0.220242356570055
LEE_SP4_THYMOCYTE	11	Up	0.0508679233306521	0.220242356570055
PID_DELTA_NP63_PATHWAY	41	Down	0.0509847774309673	0.220547435765986
REACTOME_EXTENSION_OF_TELOMERES	27	Down	0.051161271588006	0.221109713753982
PID_CONE_PATHWAY	8	Up	0.0512591999739644	0.22133173176769
BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP	51	Up	0.0513330695797036	0.221449557878322
BIOCARTA_UCALPAIN_PATHWAY	17	Down	0.051417765358661	0.22161383183597
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	11	Up	0.0515513968056135	0.221988532983593
LIU_CDX2_TARGETS_DN	4	Down	0.0517025835874213	0.222438083596924
SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_UP	9	Down	0.0518024342323798	0.222590218018701
APRELIKOVA_BRCA1_TARGETS	45	Down	0.051831588419584	0.222590218018701
PASINI_SUZ12_TARGETS_UP	80	Up	0.0519918671953574	0.223077018634232
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN	101	Down	0.0522408717942587	0.22376509520977
SHEN_SMARCA2_TARGETS_UP	415	Up	0.052246372672033	0.22376509520977
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP	24	Down	0.0522985771319402	0.223787070823802
GRABARCZYK_BCL11B_TARGETS_UP	66	Up	0.0524441479975555	0.224055723649338
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	15	Up	0.0524556206187871	0.224055723649338
BIOCARTA_TOLL_PATHWAY	34	Up	0.0526373941894437	0.224368589435524
VANHARANTA_UTERINE_FIBROID_DN	55	Up	0.0526434260298658	0.224368589435524
DAZARD_UV_RESPONSE_CLUSTER_G2	27	Up	0.0526942993106706	0.224368589435524
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	21	Down	0.0527176513250905	0.224368589435524
KORKOLA_TERATOMA	29	Down	0.0528570189875535	0.224760526177844
LOPEZ_MBD_TARGETS	833	Down	0.0530006370441118	0.225005468886724
MULLIGHAN_NPM1_SIGNATURE_3_DN	130	Down	0.0530092816897625	0.225005468886724
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN	43	Down	0.0530567838042898	0.22500620000499
KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3	62	Down	0.0531935142874448	0.225061150172808
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	1302	Down	0.0531977750311567	0.225061150172808
RIZ_ERYTHROID_DIFFERENTIATION_12HR	37	Up	0.0532117654173824	0.225061150172808
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_DN	61	Down	0.0534075132271457	0.225612691429009
PID_TELOMERASE_PATHWAY	66	Down	0.0534370825723735	0.225612691429009
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	63	Down	0.0535105595740473	0.225722449170382
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	252	Up	0.0535812961459166	0.225820462657524
DORN_ADENOVIRUS_INFECTION_24HR_DN	40	Down	0.0539040855450939	0.226979648079164
PID_AR_PATHWAY	54	Down	0.0540736962154579	0.227492346732997
PEART_HDAC_PROLIFERATION_CLUSTER_UP	56	Up	0.0541671348701304	0.227503201825576
LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT	68	Up	0.0541728222091353	0.227503201825576
NAKAMURA_ADIPOGENESIS_LATE_DN	32	Down	0.0542470487890598	0.227503201825576
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN	22	Down	0.0542676968595296	0.227503201825576
CORRE_MULTIPLE_MYELOMA_DN	47	Down	0.0543743975767307	0.227749679365443
CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	17	Down	0.0544880748794364	0.227882910830863
KAUFFMANN_MELANOMA_RELAPSE_DN	6	Up	0.0545020760653536	0.227882910830863
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	125	Down	0.0546196214055048	0.228173708402258
UROSEVIC_RESPONSE_TO_IMIQUIMOD	13	Up	0.0549270936874956	0.229107748156521
IKEDA_MIR133_TARGETS_DN	7	Up	0.0549395946357665	0.229107748156521
GROSS_HYPOXIA_VIA_ELK3_ONLY_UP	32	Up	0.0551807755689653	0.229911837909607
PID_ARF6_TRAFFICKING_PATHWAY	39	Down	0.0552866566980414	0.230151283662425
HANSON_HRAS_SIGNALING_VIA_NFKB	16	Up	0.055355702032964	0.230237101893885
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN	39	Down	0.0554117968207271	0.230268952872148
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_UP	95	Up	0.0555810041797754	0.23066323824076
IVANOVSKA_MIR106B_TARGETS	86	Up	0.0556092134732901	0.23066323824076
GUILLAUMOND_KLF10_TARGETS_UP	33	Up	0.0556522369083198	0.23066323824076
HOSHIDA_LIVER_CANCER_SUBCLASS_S1	196	Down	0.0561332393843709	0.232447413310065
TSENG_ADIPOGENIC_POTENTIAL_UP	28	Down	0.0561804959809139	0.232447413310065
KAMIKUBO_MYELOID_MN1_NETWORK	19	Up	0.0563071249159201	0.232702283185455
TIAN_TNF_SIGNALING_NOT_VIA_NFKB	21	Up	0.0563604341308179	0.232702283185455
ZHAN_EARLY_DIFFERENTIATION_GENES_UP	4	Up	0.0564315690632997	0.232702283185455
KYNG_DNA_DAMAGE_BY_4NQO_OR_GAMMA_RADIATION	12	Down	0.0565137761974576	0.232702283185455
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	15	Up	0.0565148665694312	0.232702283185455
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN	85	Down	0.0565357881950359	0.232702283185455
TIEN_INTESTINE_PROBIOTICS_2HR_UP	26	Down	0.0566356372885893	0.232911608711033
PILON_KLF1_TARGETS_DN	1842	Down	0.056790960329455	0.2333485094263
HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN	30	Up	0.0569811514511093	0.233927801380461
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN	43	Down	0.0572756459294451	0.234933926443988
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_UP	7	Up	0.0573593831704566	0.234964272463061
CHEOK_RESPONSE_TO_HD_MTX_DN	23	Up	0.0573818932119507	0.234964272463061
WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN	17	Up	0.0574551753892862	0.235061879346529
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY	37	Up	0.0575982403343691	0.23525943135355
REACTOME_ENDOGENOUS_STEROLS	5	Up	0.0576238893070219	0.23525943135355
BYSTROEM_CORRELATED_WITH_IL5_UP	44	Down	0.0576625930772112	0.23525943135355
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	333	Down	0.0577014086996718	0.23525943135355
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	175	Up	0.0577930519476402	0.235431164489359
REACTOME_CELL_JUNCTION_ORGANIZATION	53	Down	0.0579249043606202	0.235766263125333
HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_DN	99	Down	0.0580139417914998	0.23592667175089
GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN	3	Down	0.0584429628710879	0.237468244007822
TAKAO_RESPONSE_TO_UVB_RADIATION_UP	80	Down	0.058582573271126	0.237727826241998
PARK_HSC_AND_MULTIPOTENT_PROGENITORS	51	Down	0.058606859982251	0.237727826241998
PID_CDC42_PATHWAY	65	Down	0.0587259860415157	0.238007960478573
REACTOME_INSULIN_RECEPTOR_RECYCLING	17	Up	0.0588075996399963	0.23813571438547
SHEN_SMARCA2_TARGETS_DN	157	Down	0.0589053685065725	0.238328614366166
EHLERS_ANEUPLOIDY_DN	10	Down	0.0591185584031083	0.238845374637393
JAEGER_METASTASIS_DN	152	Up	0.0591335729802717	0.238845374637393
HILLION_HMGA1B_TARGETS	76	Down	0.0592025629521291	0.238921039282192
BURTON_ADIPOGENESIS_8	84	Down	0.0593730637199474	0.239245626040061
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	165	Down	0.0593836429800741	0.239245626040061
RASHI_RESPONSE_TO_IONIZING_RADIATION_3	46	Down	0.059602677921754	0.239868957774398
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN	19	Up	0.0596392738934243	0.239868957774398
OLSSON_E2F3_TARGETS_DN	44	Down	0.059736357761181	0.239869513132486
FISCHER_G1_S_CELL_CYCLE	172	Up	0.059740324684237	0.239869513132486
RODRIGUES_THYROID_CARCINOMA_DN	69	Down	0.0598047279129412	0.239925465399259
VILIMAS_NOTCH1_TARGETS_UP	28	Down	0.0600234276785541	0.240599810441692
SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS	32	Down	0.0601585524427786	0.240938296809578
KEGG_OOCYTE_MEIOSIS	93	Down	0.0602379372710871	0.241053159753155
SEKI_INFLAMMATORY_RESPONSE_LPS_DN	17	Up	0.0603551108016986	0.241263255292154
ZEMBUTSU_SENSITIVITY_TO_METHOTREXATE	12	Down	0.0603919381147799	0.241263255292154
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	8	Down	0.0604808331434571	0.24141551701427
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP	14	Up	0.0606225615206349	0.241778236131794
ROSS_AML_WITH_PML_RARA_FUSION	62	Up	0.0607172425048952	0.241870346304624
VILLANUEVA_LIVER_CANCER_KRT19_UP	154	Down	0.060747411335238	0.241870346304624
