	NGenes	Direction	PValue	FDR
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_UP	26	Down	0.17510210065293	0.673601240622508
JOHNSTONE_PARVB_TARGETS_2_DN	489	Down	0.175355843051515	0.674026145189474
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN	76	Down	0.175613670880925	0.674026145189474
TOOKER_GEMCITABINE_RESISTANCE_DN	170	Down	0.175640597952634	0.674026145189474
FARMER_BREAST_CANCER_CLUSTER_8	9	Up	0.175816889445656	0.674155020893896
BROWNE_INTERFERON_RESPONSIVE_GENES	104	Down	0.176022242651086	0.674395031860283
BERNARD_PPAPDC1B_TARGETS_UP	77	Down	0.176226643168996	0.674631006750677
REACTOME_SIGNALING_BY_PDGF	162	Down	0.176735759098645	0.675321587343139
HINATA_NFKB_TARGETS_KERATINOCYTE_DN	37	Up	0.176917441460652	0.675321587343139
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN	16	Up	0.17693444226501	0.675321587343139
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP	189	Down	0.177104860299784	0.675321587343139
PID_IL1_PATHWAY	41	Down	0.177361959939081	0.675321587343139
BROWN_MYELOID_CELL_DEVELOPMENT_DN	146	Up	0.177530816911899	0.675321587343139
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN	27	Up	0.17767402364602	0.675321587343139
PID_E2F_PATHWAY	86	Down	0.177757772541924	0.675321587343139
PID_SYNDECAN_1_PATHWAY	57	Up	0.177916773664187	0.675321587343139
REACTOME_DIABETES_PATHWAYS	168	Up	0.177951831355665	0.675321587343139
MARKS_ACETYLATED_NON_HISTONE_PROTEINS	19	Down	0.178013509400126	0.675321587343139
GRADE_METASTASIS_DN	53	Down	0.178255859132619	0.675321587343139
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP	10	Down	0.178265457116193	0.675321587343139
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	174	Up	0.178523091563957	0.675597689658592
WESTON_VEGFA_TARGETS_6HR	79	Up	0.17888634655273	0.675597689658592
ZHANG_INTERFERON_RESPONSE	32	Down	0.178946565520411	0.675597689658592
KEGG_PROSTATE_CANCER	93	Down	0.179131887378109	0.675597689658592
KEGG_PROTEIN_EXPORT	31	Up	0.179313736438425	0.675597689658592
GRADE_COLON_CANCER_DN	41	Up	0.179324188345081	0.675597689658592
STAMBOLSKY_BOUND_BY_MUTATED_TP53	22	Down	0.179339437517332	0.675597689658592
MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6	81	Down	0.180028614161777	0.677070191519579
PID_IL3_PATHWAY	38	Down	0.180054173888578	0.677070191519579
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	499	Down	0.18030172381776	0.677070191519579
BERENJENO_TRANSFORMED_BY_RHOA_UP	724	Down	0.180450755772082	0.677070191519579
KEGG_SPLICEOSOME	172	Up	0.180534252277173	0.677070191519579
BIOCARTA_VEGF_PATHWAY	42	Down	0.180590271235112	0.677070191519579
REACTOME_RNA_POL_III_TRANSCRIPTION	34	Up	0.181057337661588	0.677557224944462
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_7	14	Down	0.181114081973013	0.677557224944462
HENDRICKS_SMARCA4_TARGETS_UP	83	Up	0.181150460437099	0.677557224944462
PID_PS1_PATHWAY	70	Down	0.181512046747014	0.678372554456404
REACTOME_CS_DS_DEGRADATION	14	Down	0.182088883022654	0.679990421659301
XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN	35	Down	0.182451056950746	0.680638353141855
VALK_AML_CLUSTER_2	36	Up	0.182550548990417	0.680638353141855
BOYLAN_MULTIPLE_MYELOMA_D_DN	92	Down	0.182700772645077	0.680661238150903
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	36	Down	0.183083334270297	0.681548992192974
VALK_AML_WITH_CEBPA	46	Up	0.183293073555969	0.68172691273883
CHUNG_BLISTER_CYTOTOXICITY_DN	70	Down	0.18341975150107	0.68172691273883
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	633	Down	0.183576456576416	0.681772940933167
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	15	Up	0.184352759861515	0.684118175636919
REACTOME_CELL_JUNCTION_ORGANIZATION	69	Up	0.184591298660132	0.684465694560805
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	149	Down	0.18509753715649	0.685206998241402
BIOCARTA_CDK5_PATHWAY	16	Down	0.18580559545532	0.685206998241402
PID_ERBB1_DOWNSTREAM_PATHWAY	155	Down	0.185827720711306	0.685206998241402
SU_LIVER	50	Up	0.185876067202469	0.685206998241402
SESTO_RESPONSE_TO_UV_C8	144	Up	0.185991358493325	0.685206998241402
BIOCARTA_TEL_PATHWAY	31	Down	0.186133190695628	0.685206998241402
JACKSON_DNMT1_TARGETS_DN	46	Up	0.18614608744591	0.685206998241402
IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM	44	Down	0.186286665045812	0.685206998241402
SCHAVOLT_TARGETS_OF_TP53_AND_TP63	37	Up	0.186329249056896	0.685206998241402
BIOCARTA_FEEDER_PATHWAY	11	Down	0.18636251638852	0.685206998241402
CUI_GLUCOSE_DEPRIVATION	82	Up	0.186386746981414	0.685206998241402
KYNG_WERNER_SYNDROM_DN	42	Down	0.186846913520421	0.685961842532836
WHITFIELD_CELL_CYCLE_G2_M	302	Down	0.187043890312238	0.685961842532836
GOLDRATH_HOMEOSTATIC_PROLIFERATION	250	Down	0.187288419577432	0.685961842532836
CAFFAREL_RESPONSE_TO_THC_DN	62	Down	0.187502216942134	0.685961842532836
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	22	Up	0.187508408596298	0.685961842532836
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	115	Up	0.187516537114261	0.685961842532836
MENSE_HYPOXIA_UP	122	Down	0.187608531022952	0.685961842532836
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	8	Up	0.187958199483997	0.686042709951121
REACTOME_RNA_POL_I_PROMOTER_OPENING	29	Down	0.188023808096858	0.686042709951121
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	8	Down	0.188345521687734	0.686042709951121
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	310	Down	0.188355623617856	0.686042709951121
MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP	78	Down	0.188387903739208	0.686042709951121
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	52	Down	0.188596954281586	0.686042709951121
DOANE_BREAST_CANCER_CLASSES_DN	46	Down	0.188675282282134	0.686042709951121
PETRETTO_CARDIAC_HYPERTROPHY	65	Up	0.188792447700351	0.686042709951121
OHGUCHI_LIVER_HNF4A_TARGETS_DN	103	Up	0.189010336867987	0.686306557543714
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	61	Down	0.189371981730986	0.68696838790844
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	90	Down	0.189701212272827	0.68696838790844
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP	419	Down	0.189723315288808	0.68696838790844
GRANDVAUX_IRF3_TARGETS_DN	18	Down	0.189774290055147	0.68696838790844
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	19	Down	0.190416722682505	0.688305517551067
WIERENGA_STAT5A_TARGETS_GROUP2	60	Up	0.190673436520963	0.688305517551067
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	86	Down	0.190742892472081	0.688305517551067
WHITFIELD_CELL_CYCLE_M_G1	216	Down	0.191380769502151	0.688305517551067
REACTOME_LAGGING_STRAND_SYNTHESIS	20	Down	0.191380910452269	0.688305517551067
BIOCARTA_MPR_PATHWAY	54	Down	0.191495284755126	0.688305517551067
ENGELMANN_CANCER_PROGENITORS_UP	60	Down	0.191523269855026	0.688305517551067
EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION	64	Up	0.191637725905576	0.688305517551067
BIOCARTA_CCR3_PATHWAY	37	Down	0.191643832275099	0.688305517551067
HALMOS_CEBPA_TARGETS_DN	60	Up	0.191935249510401	0.688305517551067
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	13	Up	0.191979333971984	0.688305517551067
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	62	Up	0.192122302805675	0.688305517551067
LEIN_ASTROCYTE_MARKERS	43	Down	0.19254157642711	0.688305517551067
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	2368	Down	0.192594908352567	0.688305517551067
LU_TUMOR_VASCULATURE_UP	47	Up	0.192621518315601	0.688305517551067
TCGA_GLIOBLASTOMA_COPY_NUMBER_UP	104	Down	0.192670361228402	0.688305517551067
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	607	Down	0.192686122510553	0.688305517551067
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP	171	Down	0.192766342023722	0.688305517551067
SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER	47	Up	0.193052316811336	0.688318956925253
KEGG_NUCLEOTIDE_EXCISION_REPAIR	48	Down	0.193197143258653	0.688318956925253
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	268	Down	0.193207226266487	0.688318956925253
WEIGEL_OXIDATIVE_STRESS_RESPONSE	90	Down	0.193524074059602	0.688928203359126
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	4	Down	0.193760211637896	0.68924942754324
SIMBULAN_UV_RESPONSE_NORMAL_DN	61	Up	0.194214745699158	0.690346470039747
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP	155	Down	0.195271751302661	0.692161403536635
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	334	Up	0.195364067671379	0.692161403536635
PID_AVB3_OPN_PATHWAY	46	Down	0.195372653135146	0.692161403536635
PODAR_RESPONSE_TO_ADAPHOSTIN_DN	25	Down	0.195598005921082	0.692161403536635
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	335	Up	0.195617297347894	0.692161403536635
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	49	Down	0.195724415522328	0.692161403536635
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	4	Down	0.195750981186483	0.692161403536635
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	63	Up	0.196159348052232	0.692717017885503
HAEGERSTRAND_RESPONSE_TO_IMATINIB	30	Up	0.196201390755885	0.692717017885503
BENPORATH_SUZ12_TARGETS	869	Up	0.196394480183761	0.692880899468323
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	212	Down	0.197180990234034	0.695010163871547
SMID_BREAST_CANCER_LUMINAL_B_DN	548	Up	0.197292258626533	0.695010163871547
RODWELL_AGING_KIDNEY_NO_BLOOD_DN	160	Down	0.19778655928876	0.695397519954912
NUTT_GBM_VS_AO_GLIOMA_UP	89	Down	0.197974718011486	0.695397519954912
EINAV_INTERFERON_SIGNATURE_IN_CANCER	29	Down	0.198132675358924	0.695397519954912
PHESSE_TARGETS_OF_APC_AND_MBD2_DN	15	Down	0.198172229158059	0.695397519954912
REACTOME_GABA_B_RECEPTOR_ACTIVATION	26	Down	0.198225538465905	0.695397519954912
REACTOME_GAP_JUNCTION_TRAFFICKING	17	Up	0.198319740961756	0.695397519954912
CHESLER_BRAIN_D6MIT150_QTL_TRANS	6	Up	0.199131172295012	0.695397519954912
CORRE_MULTIPLE_MYELOMA_DN	89	Up	0.19954771747764	0.695397519954912
PID_FOXO_PATHWAY	60	Down	0.1996131220222	0.695397519954912
LUI_THYROID_CANCER_CLUSTER_3	39	Down	0.199811994475363	0.695397519954912
FOSTER_KDM1A_TARGETS_DN	305	Down	0.199855503275764	0.695397519954912
HASLINGER_B_CLL_WITH_17P13_DELETION	33	Up	0.199860638571858	0.695397519954912
GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN	8	Up	0.199884205269927	0.695397519954912
PUJANA_BRCA2_PCC_NETWORK	652	Down	0.199900723606998	0.695397519954912
BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN	50	Up	0.199950779154269	0.695397519954912
BAUS_TFF2_TARGETS_UP	27	Down	0.20007997095047	0.695397519954912
MCCLUNG_COCAIN_REWARD_4WK	106	Down	0.20033038595061	0.695397519954912
MARTINELLI_IMMATURE_NEUTROPHIL_UP	1	Down	0.200345163890263	0.695397519954912
KEGG_P53_SIGNALING_PATHWAY	86	Down	0.200518801789952	0.695397519954912
KAYO_AGING_MUSCLE_UP	301	Up	0.200555080835398	0.695397519954912
ROETH_TERT_TARGETS_UP	12	Down	0.200743843081895	0.695397519954912
CHEOK_RESPONSE_TO_HD_MTX_UP	12	Down	0.200843150975718	0.695397519954912
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	129	Up	0.200926748924783	0.695397519954912
TESAR_JAK_TARGETS_MOUSE_ES_D3_DN	4	Down	0.201169212691195	0.695397519954912
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	34	Down	0.201171602974414	0.695397519954912
KEGG_CELL_CYCLE	129	Down	0.201229553297706	0.695397519954912
BENPORATH_CYCLING_GENES	834	Down	0.201668765420482	0.696405882928622
SESTO_RESPONSE_TO_UV_C6	56	Down	0.201912635531118	0.696526944416295
DANG_REGULATED_BY_MYC_DN	367	Up	0.201998711653329	0.696526944416295
OUYANG_PROSTATE_CANCER_PROGRESSION_UP	37	Down	0.202513046417291	0.696719959557459
PID_CERAMIDE_PATHWAY	61	Down	0.202516221054722	0.696719959557459
LEE_NAIVE_T_LYMPHOCYTE	17	Down	0.202620774378437	0.696719959557459
KEGG_GAP_JUNCTION	80	Down	0.203060140329319	0.696719959557459
CONRAD_STEM_CELL	38	Down	0.203132102208491	0.696719959557459
BIOCARTA_CDMAC_PATHWAY	25	Down	0.203197330921553	0.696719959557459
XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_UP	28	Up	0.203197550006234	0.696719959557459
JUBAN_TARGETS_OF_SPI1_AND_FLI1_UP	169	Down	0.203234569066507	0.696719959557459
MARSON_BOUND_BY_FOXP3_STIMULATED	1204	Down	0.203382259742593	0.696720663541704
ZHANG_TLX_TARGETS_36HR_DN	289	Down	0.203568849939894	0.696854526895695
BIOCARTA_PAR1_PATHWAY	49	Down	0.203758137923699	0.696875498121901
BHAT_ESR1_TARGETS_VIA_AKT1_DN	124	Up	0.203960124189737	0.696875498121901
PID_FRA_PATHWAY	65	Up	0.204017530462021	0.696875498121901
BYSTROEM_CORRELATED_WITH_IL5_DN	97	Down	0.204375021025161	0.697592196042529
WILLIAMS_ESR2_TARGETS_UP	33	Down	0.204669232815268	0.697735336971382
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	31	Up	0.204712357544948	0.697735336971382
CHANG_POU5F1_TARGETS_DN	6	Up	0.204885458858792	0.69774603012378
WAGNER_APO2_SENSITIVITY	17	Down	0.205010899621466	0.69774603012378
PUJANA_BRCA_CENTERED_NETWORK	190	Down	0.205169318103061	0.697782475679525
GNATENKO_PLATELET_SIGNATURE	92	Down	0.205354214065664	0.697908854133956
LINDGREN_BLADDER_CANCER_CLUSTER_3_UP	416	Down	0.205599774535233	0.698168749140084
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	146	Down	0.205843402960194	0.698168749140084
BIOCARTA_EPONFKB_PATHWAY	16	Down	0.206013702708456	0.698168749140084
BIOCARTA_CHEMICAL_PATHWAY	28	Down	0.206125870450785	0.698168749140084
GAZIN_EPIGENETIC_SILENCING_BY_KRAS	33	Down	0.206169645438276	0.698168749140084
FARMER_BREAST_CANCER_CLUSTER_1	20	Down	0.206602807031717	0.699134427233403
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	32	Down	0.207012759937951	0.699767232715179
FUJIWARA_PARK2_HEPATOCYTE_PROLIFERATION_UP	16	Up	0.207086069292087	0.699767232715179
ITO_PTTG1_TARGETS_DN	16	Up	0.207529878791899	0.700327194140099
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	76	Down	0.207548279381062	0.700327194140099
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	97	Down	0.209075324503133	0.703957972280706
BARRIER_COLON_CANCER_RECURRENCE_DN	41	Down	0.209191711122614	0.703957972280706
CROONQUIST_STROMAL_STIMULATION_UP	135	Up	0.209258568508347	0.703957972280706
PID_DELTA_NP63_PATHWAY	72	Up	0.209332938012126	0.703957972280706
VANTVEER_BREAST_CANCER_METASTASIS_DN	165	Down	0.209369798956043	0.703957972280706
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	184	Down	0.209524655599477	0.703957972280706
BIOCARTA_COMP_PATHWAY	8	Up	0.209667414690718	0.703957972280706
PID_KIT_PATHWAY	74	Down	0.209844479368863	0.704052074246099
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	172	Down	0.210094076031648	0.704114903759811
PID_NFKAPPAB_CANONICAL_PATHWAY	32	Down	0.21042895368724	0.704114903759811
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	167	Down	0.210544853513395	0.704114903759811
CAIRO_PML_TARGETS_BOUND_BY_MYC_DN	21	Down	0.210946681428318	0.704114903759811
BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP	19	Up	0.211035292072021	0.704114903759811
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	135	Up	0.211044735629297	0.704114903759811
RASHI_NFKB1_TARGETS	33	Up	0.211055468790488	0.704114903759811
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	11	Down	0.211094506250455	0.704114903759811
KEGG_HISTIDINE_METABOLISM	20	Up	0.211204661013474	0.704114903759811
KEGG_OLFACTORY_TRANSDUCTION	28	Down	0.211575981533844	0.704424746518195
CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN	68	Down	0.211771370752426	0.704424746518195
BRACHAT_RESPONSE_TO_CISPLATIN	24	Up	0.211856861213281	0.704424746518195
MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED	73	Up	0.21189406536883	0.704424746518195
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP	310	Up	0.212956403491384	0.707458544369409
BROWNE_HCMV_INFECTION_4HR_UP	72	Down	0.213291140865327	0.708072627862124
SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN	77	Up	0.21392737312081	0.709271284902265
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN	46	Up	0.213952493858113	0.709271284902265
REACTOME_REGULATION_OF_APOPTOSIS	67	Up	0.21429132808221	0.709808969741038
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN	132	Down	0.214415198945906	0.709808969741038
LIU_LIVER_CANCER	46	Up	0.214792871934587	0.710561293430663
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_UP	18	Down	0.215348938020933	0.710568847069969
NIKOLSKY_BREAST_CANCER_7P22_AMPLICON	50	Up	0.215564715949474	0.710568847069969
ZHAN_LATE_DIFFERENTIATION_GENES_UP	48	Down	0.215662163738599	0.710568847069969
AMIT_EGF_RESPONSE_60_MCF10A	50	Up	0.21570044052831	0.710568847069969
CHANGOLKAR_H2AFY_TARGETS_DN	40	Up	0.216025216359641	0.710568847069969
MOSERLE_IFNA_RESPONSE	40	Down	0.216208997752417	0.710568847069969
GRANDVAUX_IRF3_TARGETS_UP	17	Down	0.216599284520291	0.710568847069969
REACTOME_SHC_MEDIATED_CASCADE	19	Down	0.216637106806	0.710568847069969
BIOCARTA_ERYTH_PATHWAY	8	Up	0.217090614753145	0.710568847069969
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP	148	Up	0.217104168941646	0.710568847069969
GENTILE_UV_RESPONSE_CLUSTER_D1	48	Down	0.21711378386088	0.710568847069969
GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_UP	22	Down	0.21728552911273	0.710568847069969
PID_PI3KCI_AKT_PATHWAY	50	Down	0.217307090292287	0.710568847069969
MATZUK_FERTILIZATION	8	Down	0.217366671547587	0.710568847069969
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	6	Up	0.217420170340684	0.710568847069969
KEGG_INSULIN_SIGNALING_PATHWAY	126	Down	0.21749570915372	0.710568847069969
FUNG_IL2_SIGNALING_2	7	Up	0.217530831609392	0.710568847069969
YAMAZAKI_TCEB3_TARGETS_DN	320	Down	0.217956540947846	0.710568847069969
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_16	17	Down	0.217990853902572	0.710568847069969
PID_TNF_PATHWAY	54	Up	0.21806429010177	0.710568847069969
YOKOE_CANCER_TESTIS_ANTIGENS	62	Down	0.218171352792449	0.710568847069969
BIOCARTA_IL4_PATHWAY	18	Down	0.21819100489535	0.710568847069969
KEGG_BASE_EXCISION_REPAIR	36	Down	0.218254741130086	0.710568847069969
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_DN	44	Up	0.218582459677885	0.710882471968087
MIKKELSEN_DEDIFFERENTIATED_STATE_UP	7	Up	0.218706013191665	0.710882471968087
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	24	Down	0.218802522066384	0.710882471968087
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN	116	Up	0.219470828070054	0.712563705706486
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	19	Up	0.219637040075575	0.712613583322127
DORN_ADENOVIRUS_INFECTION_24HR_UP	15	Up	0.2198436755988	0.712794456780185
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP	92	Down	0.220172813343265	0.713371996044984
AMIT_SERUM_RESPONSE_240_MCF10A	101	Up	0.220716915582176	0.714644762995339
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN	2	Up	0.221179234503676	0.715651166983127
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED	74	Up	0.221829758755022	0.716349135204896
MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN	315	Up	0.222029581799721	0.716349135204896
OUYANG_PROSTATE_CANCER_PROGRESSION_DN	24	Down	0.222122782258562	0.716349135204896
GEORGANTAS_HSC_MARKERS	102	Down	0.222179617306844	0.716349135204896
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	17	Up	0.22219151968583	0.716349135204896
YAMASHITA_METHYLATED_IN_PROSTATE_CANCER	74	Up	0.222407003209356	0.716349135204896
REACTOME_HYALURONAN_METABOLISM	21	Up	0.222456431275526	0.716349135204896
PEART_HDAC_PROLIFERATION_CLUSTER_UP	92	Down	0.222632804470482	0.716428725012642
WANG_CLIM2_TARGETS_UP	379	Down	0.222797309185293	0.716470039885175
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	28	Up	0.222956495846287	0.716494208420314
GAURNIER_PSMD4_TARGETS	50	Down	0.223348955635204	0.717206877022251
LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_DN	39	Up	0.223481905795248	0.717206877022251
TURJANSKI_MAPK8_AND_MAPK9_TARGETS	9	Down	0.224239212138824	0.719148702066397
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	28	Down	0.224424866816348	0.719255814681431
EHLERS_ANEUPLOIDY_UP	49	Down	0.224597868853752	0.71932225929839
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_29	6	Up	0.224764210508098	0.719367297046244
SHEN_SMARCA2_TARGETS_UP	619	Down	0.225323538317176	0.719547842108021
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	22	Down	0.225961146724102	0.719547842108021
STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA	18	Down	0.225993924586835	0.719547842108021
PEREZ_TP63_TARGETS	480	Up	0.226180137399863	0.719547842108021
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5	12	Down	0.226202837692677	0.719547842108021
ZHAN_MULTIPLE_MYELOMA_LB_UP	54	Up	0.226206751246239	0.719547842108021
REACTOME_GLYCOLYSIS	34	Down	0.22625264954087	0.719547842108021
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	169	Up	0.226339632070961	0.719547842108021
MARSON_FOXP3_CORE_DIRECT_TARGETS	32	Down	0.226367362784229	0.719547842108021
TSAI_DNAJB4_TARGETS_UP	19	Down	0.226492535841588	0.719547842108021
MATZUK_POST-IMPLANTATION_AND_POST-PARTUM	18	Up	0.226496113720285	0.719547842108021
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP	36	Up	0.226669405538804	0.719614429949807
AMIT_EGF_RESPONSE_40_MCF10A	72	Down	0.226919894642068	0.71992584438491
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP	236	Down	0.227889590635971	0.722517064539818
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN	38	Up	0.228291083527843	0.723054361008561
YANG_BREAST_CANCER_ESR1_LASER_UP	63	Down	0.228365179217776	0.723054361008561
NOUSHMEHR_GBM_GERMLINE_MUTATED	7	Up	0.228733376412729	0.72364887254708
MODY_HIPPOCAMPUS_NEONATAL	69	Up	0.228948391305953	0.72364887254708
PID_TCR_PATHWAY	67	Down	0.229012503060517	0.72364887254708
SAGIV_CD24_TARGETS_DN	66	Down	0.229211702608642	0.723794173210713
REACTOME_TIGHT_JUNCTION_INTERACTIONS	16	Up	0.229504633744154	0.724235063331586
CROONQUIST_STROMAL_STIMULATION_DN	11	Down	0.229898943058148	0.724995064757469
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP	117	Down	0.230784406574175	0.726434260993768
RICKMAN_HEAD_AND_NECK_CANCER_F	56	Up	0.230800945347962	0.726434260993768
VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP	96	Up	0.230816643893236	0.726434260993768
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP	117	Up	0.231082409233105	0.726786485497463
HOFFMAN_CLOCK_TARGETS_DN	5	Down	0.232494882133839	0.730606638318836
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_DN	111	Down	0.232662511727458	0.730606638318836
KEGG_TYPE_I_DIABETES_MELLITUS	25	Down	0.232761005645607	0.730606638318836
CORRE_MULTIPLE_MYELOMA_UP	91	Up	0.233090066076352	0.731004253661265
KEGG_TGF_BETA_SIGNALING_PATHWAY	81	Up	0.233279402572609	0.731004253661265
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	37	Down	0.233351908239032	0.731004253661265
CHICAS_RB1_TARGETS_SENESCENT	719	Down	0.234029414747507	0.731811098527984
NEWMAN_ERCC6_TARGETS_DN	72	Up	0.234140734669542	0.731811098527984
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP	46	Up	0.234292846341063	0.731811098527984
