genes	entrezID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Bspry	192120	-1.2593489332151	-1.79558337788055	-3.48337435896645	0.00323480179217699	0.00488920976756478	-2.10860381220608
Trappc11	320714	0.166563638791787	6.2135022547319	4.43996326296909	0.000451993039449982	0.00076863550287652	-2.1117797568387
Fam136a	66488	0.18280188556992	5.30801765731055	4.39294409397932	0.000497214619994325	0.000841130037020745	-2.11276556219305
Nupl2	231042	0.248688194803517	3.54702037702201	4.20443997698712	0.000730108179290681	0.00120646680243463	-2.11546879304616
Fmr1os	100038638	-0.970579103045347	-0.941837472398867	-3.58377575633807	0.00262674994246499	0.00402246903539984	-2.11760962740364
Smc1a	24061	-0.144520164646995	8.41946440651537	-4.49830918221073	0.000401666496580829	0.000688423005052756	-2.11863468173692
Tamm41	68971	0.201285077138871	5.34920792358903	4.39302471630161	0.000497133247039999	0.000841089795698624	-2.11879894589815
Zbtb3	75291	0.484439414020475	1.96031661516435	3.97627573606359	0.00116639332961958	0.00187109730614208	-2.12294666450284
Nup98	269966	-0.193328275692857	7.60700832960456	-4.4782555663711	0.000418283128452405	0.000714889231707914	-2.12571478007864
Fancg	60534	0.262200895111795	4.07082280319404	4.26396655028702	0.000646496478364612	0.00107707625903884	-2.12705782517066
Tceal8	66684	-0.154066539230086	6.40950611973005	-4.44131448459142	0.000450757476216799	0.000766802200980965	-2.12799848401515
Mgarp	67749	-0.492273745745652	1.08284146885495	-3.85303667983251	0.00150412091512219	0.00237273896600872	-2.12846807163755
Vcam1	22329	-0.175724891858533	7.04487053604115	-4.46226601940573	0.000432035096733289	0.000736410855745876	-2.13001459840035
Zfyve16	218441	-0.399931827422452	5.19798056956078	-4.70474475426276	0.000652567236631316	0.00108619909495578	-2.13273512286044
2810039B14Rik	72665	0.47307613705557	1.26034144453356	3.85657880153309	0.00149315284640404	0.00235620035377889	-2.13413119598725
Hexdc	238023	0.223137984204513	3.91873626863262	4.24651047002756	0.000669951797919136	0.00111297952233927	-2.13459180007305
Calr3	73316	0.457263449456458	1.52719864300234	3.91480210584703	0.00132401542004899	0.00210659795481868	-2.13890673239005
Ube4a	140630	-0.260114899022279	6.08532189355938	-4.46337369193622	0.000484823780200195	0.000822072920084055	-2.13997488355454
Gla	11605	0.213591801336059	3.98931934991923	4.24942546360599	0.000665975517586657	0.00110700334697516	-2.14087868503147
Chchd7	66433	-0.240128795412084	4.03248306850077	-4.25674380824354	0.000656098329107743	0.00109195216441975	-2.14121611734387
Eif1b	68969	0.207047137097399	4.79520518026091	4.33741994591963	0.000556615805757519	0.000935227247083208	-2.14297067651279
Enkur	71233	-0.834229804092157	-1.01599156014832	-3.57458274708484	0.00267730321262776	0.0040951608255986	-2.14455044248123
Ssna1	68475	-0.204257579399023	5.59088268231244	-4.39165575733722	0.000498516798915286	0.000843137605946811	-2.14807279854513
2810021J22Rik	69944	-0.283207103506941	3.18317646151442	-4.14511500835674	0.000824410379830928	0.00135326343086205	-2.1503809883325
Apobec2	11811	1.35013284168127	-2.37391215983133	3.38561865741646	0.00396170718639793	0.00591482113508415	-2.15168933214187
Polr2l	66491	-0.258666654251265	3.63901633344453	-4.20823213085449	0.000724467222644455	0.00119768740848273	-2.15188775372929
Phf21b	271305	0.693462912027162	0.0515672642611213	3.6609612119131	0.00223835296799717	0.00345669099709946	-2.15359667197552
Stk17b	98267	0.333178209920963	4.96595531346192	4.46328627531933	0.000605864881542555	0.00101366122105505	-2.15903080779449
Poglut1	224143	0.155578361372219	6.34012300029772	4.42388158534401	0.000466966774549324	0.000792991129992725	-2.15911357500636
Ccdc93	70829	-0.235171195606494	5.82493434302237	-4.39616709625638	0.000493972184432804	0.000836613836482553	-2.16148428940372
D430040D24Rik	319678	0.780199453378329	-0.220691105413963	3.63759952353791	0.00234939846390544	0.00361670678370603	-2.16331117856175
B4galt3	57370	0.22527643064193	4.20904554705016	4.2692237718976	0.000639597713829902	0.00106631254516603	-2.16373597404317
Zfp120	104348	0.292589782245593	3.64819186490539	4.19799013750969	0.00073980541866048	0.00122166172356755	-2.16625103659952
Pfdn2	18637	0.225366177133846	5.73825641618957	4.39351389689397	0.000496639803509791	0.000840479693641484	-2.17128484658898
Rps13-ps1	625298	-0.221940050129104	5.56958058237859	-4.38033790828484	0.00051010702137297	0.000861045088890975	-2.17213063968564
Csnk1g3	70425	-0.189390748460561	6.00163530771105	-4.39989131082066	0.000490252398642131	0.000830699133940483	-2.17532604851295
Dnaja4	58233	0.514438492200747	1.36156753958991	3.86471717963815	0.00146825763318664	0.0023189198735212	-2.17775562606764
Dpy30	66310	-0.223087403298432	5.7125148893488	-4.38474372118146	0.000505562812712917	0.000854164307979742	-2.17779908317217
Gm15163	434885	-0.426179752678928	1.84595281085738	-3.94691124554927	0.00123916619394158	0.00198000890807469	-2.17829937611532
Poln	272158	-1.28583103327634	-2.04227919818998	-3.42403388659209	0.00365840902205108	0.00548611110637351	-2.17879599206006
Chrac1	93696	-0.23017066729391	4.58261253608031	-4.2974641830873	0.000603802659283546	0.00101032668593143	-2.17880655075076
Ndufa7	66416	0.2896209447737	6.04356966413398	4.52805889174482	0.000533967590039378	0.000899035229984456	-2.17923380587372
Crybg2	230806	1.18017674949731	-1.44566851062266	3.46233114195308	0.00337910152894052	0.00509183502854691	-2.17977463667565
Psmg4	69666	0.232912457642898	3.69933614197456	4.19621104479994	0.000742503252563638	0.00122547576534335	-2.18585339364125
Kcnk5	16529	-0.243421739426675	4.44600672327837	-4.2796354958304	0.000626155553892063	0.00104533409762801	-2.18988568290941
Sh3bgrl	56726	-0.187063721147656	7.39707299887796	-4.44093337228311	0.000451105617075277	0.000767305070804878	-2.1916246003409
Csnk1a1	93687	-0.159025177511831	8.37117362447692	-4.461689123499	0.0004325398164847	0.000737185129472057	-2.19181488707563
Mx2	17858	-1.55967404292367	-2.09520993668605	-3.38905853650958	0.00393355654823053	0.0058751944926327	-2.19268347629229
Tpd52l2	66314	0.167587551204903	6.18659566607932	4.40125243892418	0.000488900039795993	0.000828503768564831	-2.19418729802949
Prdm15	114604	0.207102552889854	4.82130550635818	4.30794139631206	0.000591047983520728	0.000990232489940784	-2.19866979178271
Hist1h1d	14957	-1.06108977838663	-1.29980478096742	-3.50157292060218	0.00311498411822823	0.0047186743446216	-2.19981114885346
Pate2	330921	-1.06891620824561	-1.33910437918047	-3.46784626638773	0.00334067222681612	0.00503860579769478	-2.20836715266367
BC039966	407793	-0.636785153986044	0.117775398015924	-3.66774273678088	0.00220711684667434	0.00341061665917535	-2.21023824496172
BC034090	207792	-0.410616834234364	1.45943142637288	-3.87631123544874	0.00143351386737638	0.00226870771989375	-2.21055455614772
Nsa2	59050	-0.194031038495098	6.000872899172	-4.38486911984904	0.000505434081784325	0.0008540456037184	-2.21149312959122
Ttc21b	73668	-0.212156212247343	4.99411979481407	-4.31874606048787	0.000578182277758356	0.000969678533578889	-2.21221145190408
Gm36371	102640259	-0.936932855188047	-1.13712776213436	-3.50772307161459	0.00307550358331874	0.00466467345150089	-2.21282420421757
Cenpf	108000	-0.418365567233942	7.32508497411039	-5.00765073034227	0.000664039739240107	0.00110411523248457	-2.2129549813793
Foxn1	15218	0.796657560533543	0.510579600327221	3.71093729375587	0.00201818832812855	0.00313125756539681	-2.21811805610396
Zfp85	22746	-0.507398883455189	1.43838167000974	-3.85038357055545	0.00151238945171919	0.00238464939833958	-2.22067790780518
Tlr1	21897	-0.771041681402617	-0.205707267130577	-3.63302497039375	0.0023717821398452	0.00364847287357335	-2.22080530982702
Apol8	239552	1.08134422787447	-1.3361861136624	3.47139635749055	0.00331616650020726	0.00500216130352445	-2.22133379341798
Gpalpp1	67467	-0.41230270959468	5.06100340465882	-4.64465324087512	0.000736899933614497	0.00121700140551485	-2.22171832911277
Adssl1	11565	-1.07709059611451	-2.01579540442261	-3.39710071427375	0.00386851763654008	0.00578159916088247	-2.22535244642453
Zfp91	109910	0.207436427088174	8.11720646691018	4.44056401487769	0.000451443282272375	0.000767790007087833	-2.22553800635837
Arl5b	75869	0.376256316621856	5.24065541099808	4.60485816081998	0.000691358265065169	0.00114619509869942	-2.22659613639982
Fbxl21	213311	-1.5062340369339	-2.42709425224371	-3.37211457074502	0.00407417282752045	0.00607403984064139	-2.22927634772357
Rb1cc1	12421	-0.243479038845516	6.06894447106934	-4.38268843821069	0.000516320740863925	0.000871030346622603	-2.22931004099514
Ncaph	215387	-0.176707059599688	6.86356243681067	-4.40772165626935	0.000482524410886278	0.000818614559585101	-2.23107730738625
Camk1d	227541	-0.282309032572209	4.64091805609217	-4.27316927781803	0.000634469556526141	0.00105812541021019	-2.23260356479256
Dync2h1	110350	-0.593268549903651	4.42952940672945	-4.80003236765001	0.000969198146179958	0.00157447537794511	-2.234078144891
Cilp2	68709	1.11208338463955	-1.43919576132251	3.44260446882056	0.00352020549560876	0.00529135756600407	-2.23566325003673
Cltc	67300	0.386916587118007	9.3445147246236	5.04049909656124	0.000627600375620217	0.00104726734677355	-2.23658481194198
Ddx10	77591	-0.178465988658962	6.19643554759845	-4.38037280003579	0.000510070870226211	0.000861045088890975	-2.23914795756002
1810009A15Rik	66276	0.677003386781664	0.378570550318173	3.6927472211587	0.00209568282733794	0.00324563072591432	-2.24052475461042
Casc4	319996	0.221356979560318	6.41291745612109	4.38503030275564	0.000505268664875371	0.000853864875525821	-2.24322880807082
Myef2	17876	0.158316391092525	6.47455304256394	4.38670151069696	0.000503556812083755	0.000851168938467228	-2.24814054900963
Pcdhga9	93717	-1.22641111453702	-1.29197566090284	-3.46517605842215	0.00335922337758385	0.00506501668762153	-2.24865284671686
Pnisr	66625	0.206647950832514	6.42973467533656	4.38326349518198	0.000507084906054043	0.000856537774699359	-2.24877780026619
Gm5874	545829	0.448267524128364	1.07816440199623	3.79533497076607	0.00169469571953767	0.00265644190594196	-2.24898794959122
Vps54	245944	0.186885489598168	6.23677794597532	4.3753103339069	0.000515343508516586	0.000869482186137606	-2.24943512000964
Dync1li1	235661	-0.157426916362017	6.61979860333891	-4.38847599597892	0.000501745652785649	0.000848205671827221	-2.25218554676186
Sf3a3	75062	0.179233521498585	7.29736094342264	4.4080964324338	0.000482157669888392	0.000818217140279988	-2.2574523494317
Fzd8	14370	-0.282415647073253	2.71792680366117	-4.04197031412994	0.00101886510214376	0.00164965565701273	-2.26092714819113
Tmem237	381259	-0.212613355529518	4.54885032032642	-4.25509987807728	0.000658303980401472	0.00109524865448729	-2.26105487662622
Zfp251	71591	0.172471779325195	5.48692651352557	4.32353597405695	0.000572570400431177	0.000960708014784351	-2.27372643495792
Llgl1	16897	-0.161690970659065	6.98424110169187	-4.38940066690632	0.00050080450938074	0.000846712659337318	-2.27585112289717
Dnah11	13411	2.35016700404256	-3.28956814242158	3.30527485556533	0.00539938336151692	0.00794433296850168	-2.27744675537745
Kdm5a	214899	0.331222415486581	6.54642454703785	4.6687956672147	0.00063637362608973	0.00106105858249619	-2.28195953675036
Eif1a	13664	0.137204232313527	7.783001313806	4.40619823713405	0.000484018104190669	0.000820897402439493	-2.28210267240552
Rhbdd3	279766	0.29126431231922	3.61237294351773	4.1413755391782	0.000830754147337464	0.00136275775786287	-2.28216573011236
Apopt1	68020	-0.26152246436141	3.78013822918716	-4.1567299407551	0.000805018670377827	0.00132291884558264	-2.28665273440815
Myom1	17929	0.762882671018986	-0.728839907009631	3.51507716369026	0.00302895088888284	0.00459836365066239	-2.28821400362051
Cyp2ab1	224044	-2.24464850035399	-3.42477354056224	-3.28189430469566	0.00539860520498436	0.00794398827563989	-2.28980421413471
A930002H24Rik	320004	-1.09042121163998	-1.3161231149377	-3.45081095323488	0.00346080408902313	0.00520796461202059	-2.291504424318
Bpgm	12183	-0.248860929274368	4.40312582694769	-4.21858962582652	0.000709285092638417	0.00117378405428016	-2.29270527549826
Atg14	100504663	-0.258905129361269	3.3673963582246	-4.09959132881587	0.000905105490023691	0.00147626013195092	-2.29331348698171
Farp1	223254	0.155189746293573	7.58415645607284	4.39606179796587	0.00049407777559157	0.000836695651048171	-2.29559734483392
Prpf8	192159	0.224006828016142	9.35256717955373	4.48755289402786	0.000482336032793519	0.000818424732223761	-2.29631170684577
Mrps18a	68565	0.211607488981536	5.29681622747206	4.30018355138647	0.000600465443528228	0.00100531846265168	-2.29946725395563
Arpc3	56378	0.22659918817931	6.75451625598119	4.37158337660463	0.000521697253616216	0.000879795645574236	-2.30235018984044
Slc36a1	215335	0.220223391554711	4.40953557169977	4.20935340119161	0.000722807807821883	0.00119507933450831	-2.30817137089983
1500004A13Rik	319830	-0.474423899058216	1.83624552021207	-3.85769224036059	0.00148972183197906	0.00235154837111057	-2.31012851490106
Zcchc7	319885	0.193825727869282	5.08719294020797	4.27953555881096	0.000626283200351259	0.00104542770563777	-2.31133172658529
Ddx1	104721	-0.156063163484731	8.01093551522941	-4.39775625736364	0.000492381399438518	0.000834113050359429	-2.31182130869794
Ccdc71l	72123	-0.29832103093681	3.42130377660512	-4.10201200888843	0.000900619115401277	0.00146993438367986	-2.31459973644596
Serinc1	56442	0.197752607220023	7.92986319351726	4.39274589594711	0.000497414721180293	0.000841371096416834	-2.31466309862373
Gm14443	620790	-0.968949054325278	-1.71370677419363	-3.4127126527148	0.00374530430519349	0.00560778213035941	-2.31654507240036
Nutm1	213765	0.852272814771543	-0.597889984506432	3.53617523852397	0.00289927216701005	0.00441526110638606	-2.31769324781344
Phka2	110094	0.167027616894845	5.27820522933537	4.28857593103237	0.00061484285335293	0.00102727004301909	-2.31803548073623
Zxdb	668166	-0.290226470142819	3.21056260724231	-4.06854763276397	0.000964693522487056	0.00156750623978707	-2.31984819596715
Nacc2	67991	-0.246404091554917	5.33048289521142	-4.28712929817086	0.000616659109934837	0.00103006895696572	-2.3202974221032
Med9	192191	0.218435465423487	4.9306035686295	4.26297696817291	0.000647803508791727	0.00107888461224766	-2.3203036577493
Cnot6	104625	0.403142065623086	8.05020259662311	4.96369555303273	0.000714287244860335	0.00118179423407681	-2.32072825789456
Cryl1	68631	0.46678444937587	1.32855593473421	3.79604199650769	0.00169221903801208	0.00265284439939942	-2.32989650725198
Acaa1a	113868	0.205742588482464	5.17006191668041	4.27321966830841	0.000634404333373512	0.00105812541021019	-2.33064044027297
6030442K20Rik	77876	0.712088050112491	-0.143753857432348	3.5713535615806	0.00269529130160966	0.00412051755822804	-2.33451218575573
Slit1	20562	0.98050589773957	-1.49304354634089	3.39548820113806	0.00388147193936382	0.00579977280269544	-2.33680916267181
Dnah7c	100101919	1.58809362027237	-2.11712238235095	3.36700111217144	0.00429722809665804	0.00639092898684322	-2.33728369026683
Atrnl1	226255	-0.252860121472908	6.00082380874678	-4.35661871709433	0.00058928882609654	0.000987625082497541	-2.33846193200574
Zfp58	238693	0.359411654088235	1.84076350184756	3.86042500964331	0.00148133463660249	0.00233906742726659	-2.34341291370415
Gm20517	112694759	0.925300709964322	-0.90113389865867	3.46416584619015	0.00336626857808223	0.00507511548838449	-2.3462410780184
1190007I07Rik	544717	-0.499805843321566	1.80721848759906	-3.85019021856149	0.00151299383359466	0.00238519027884334	-2.34966019349634
Nacad	192950	0.832206660688587	-0.0586497934439459	3.58074396156465	0.00264331544543103	0.00404656381888331	-2.3511628771408
Eapp	66266	-0.220819794960603	4.23205248204443	-4.18018878636457	0.000767255212210923	0.00126498810583054	-2.35124316052989
Dnajc8	68598	0.211981517008832	7.40360638795619	4.36338901021585	0.000527980694846575	0.00088967305363741	-2.35406971771226
1110006O24Rik	66123	0.676599610821548	0.638234288336739	3.67453283878449	0.00217628007594182	0.00336474508195259	-2.35724618236313
Wnt2b	22414	1.3615285236194	-1.39090435093271	3.38893325814847	0.00393457827279629	0.00587611965771602	-2.36027007847992
Kcna4	16492	0.538947776776972	0.55985236996408	3.66329281239832	0.00222756367867344	0.00344148456639563	-2.36041924177361
Etohd2	13996	0.675853360919693	-0.00546555308640601	3.54804733739879	0.00282875942275845	0.00431372521704009	-2.36132949598373
Fam122a	68034	-0.323575579544652	3.23641342663871	-4.05612494652387	0.000989640694096398	0.00160536339160062	-2.36136891786868
Umps	22247	0.17126286172397	7.41295645626215	4.36089899291604	0.00053065993017985	0.000893878323169979	-2.3618220945193
Afg1l	215951	-0.369133209910448	2.62235450239069	-3.96054893357827	0.0012048134536065	0.00192870509681901	-2.36236039292535
Usp9x	22284	-1.01684254890534	8.03682329296237	-5.58429512780114	0.00104256743112971	0.00168560326533988	-2.36321514655713
Ppwd1	238831	-0.174686316685607	5.03490219860793	-4.24734274263191	0.000668814052200729	0.0011112157941581	-2.36891019129752
Ttc30b	72421	-0.46146314182194	1.8088025557963	-3.82555263727261	0.00159203616983344	0.00250169771883672	-2.37006152854286
Pkd1l3	244646	-0.750362927070634	-0.0251491612116765	-3.55111580502824	0.00281081562974716	0.00428860055239602	-2.37015766492874
Bbs9	319845	-0.249935726408811	3.47235541616161	-4.07522480161501	0.000951549162931028	0.00154700880162184	-2.370720450278
Hdgfl3	29877	-0.163544758333436	5.75429257223297	-4.29205903635763	0.000610492132721616	0.00102081832747933	-2.37763666549167
Mrvi1	17540	0.6132342314344	0.108937155638	3.57864892942219	0.00265482369299503	0.00406375548730722	-2.37778000316508
Tax1bp3	76281	0.29154172974094	3.9429576361049	4.13136281586016	0.000847985502887103	0.00138868441026674	-2.37826185875072
Cdc42	12540	0.13563454463713	9.13091104637851	4.38357910501875	0.000506759977313246	0.000856087928364245	-2.38125529060153
Unkl	74154	-0.428636160602679	3.04696469243031	-4.04391218957137	0.00110349215632462	0.00177643628736662	-2.38251485740204
Ubiad1	71707	0.175644408578745	5.14423373427494	4.2498201847064	0.000665438938173561	0.00110623732426167	-2.38280739692913
Bms1	213895	0.147388227798658	7.69340331032364	4.35687365858085	0.000535020540073051	0.000900704242543451	-2.38325637528448
Parp1	11545	0.138073968356208	8.16402496925389	4.36539479628516	0.00052583253228355	0.000886257785198884	-2.38421051339797
Sirt3	64384	-0.387741055831976	2.31414246494204	-3.90788029822149	0.00134306344465654	0.00213504404360617	-2.38525761578085
Dusp3	72349	0.207782114624847	5.34486854410726	4.26131873935174	0.000649999720536728	0.00108241887107051	-2.38582254885626
Dusp4	319520	0.280101873557808	5.93907986956093	4.39193961501684	0.000656714950626868	0.00109272938811301	-2.3860104524088
Med30	69790	0.258568683855707	5.01279772229881	4.23520260495395	0.000685606858434276	0.00113691800343904	-2.38764444942714
Actr6	67019	0.278702050590275	3.97692135306369	4.13456219695882	0.000842440402060206	0.00138053231375422	-2.38979762955828
Ly6g5b	266614	0.832458278688174	-0.463061417926605	3.49853001335347	0.00313470488845485	0.00474657885141733	-2.39561876675974
Tagap	72536	0.459445879005885	1.66426284226042	3.80543574972255	0.00165965745145167	0.00260347510857083	-2.39601981669745
Dgkd	227333	-0.184589397529576	6.83994721693365	-4.32462745786372	0.000571299406739526	0.000959016105601369	-2.39977992788499
Prdm10	382066	-0.388725881420665	4.15685635008098	-4.28352427630582	0.000918058157290836	0.00149588994259147	-2.40068902446578
1600002K03Rik	69770	0.297267168098013	2.75633162582783	3.96439582070387	0.00119529879969708	0.00191410308829905	-2.4012622162259
Ppp6r1	243819	-0.167182807993188	7.2377000903328	-4.33575258340751	0.000558507619741572	0.000938190028055825	-2.40274892512956
Cwc27	67285	-0.206267595227277	4.81353921776883	-4.21104579045475	0.000720310493943229	0.00119135489463649	-2.40414432285737
Ddb2	107986	-0.366836521731168	2.32460577347519	-3.90454408541338	0.0013523430639918	0.00214909398244633	-2.40567881117635
Tmem263	103266	0.181786650002818	6.47417562422994	4.30801142850134	0.000590963659026253	0.00099020479565647	-2.40709245687964
Rpp21	67676	0.333219417575586	3.68729972873606	4.08696305517191	0.000928880882321157	0.00151268080802573	-2.40927773733508
0610009L18Rik	66838	0.776809838858314	-0.915465514858979	3.446283070402	0.00349345367301136	0.00525384929448146	-2.41200421788357
Gm5815	545216	1.28376530882796	-2.62234773885833	3.23834246781724	0.00537478592621699	0.0079120951903819	-2.41215886453304
Sdhc	66052	0.177057337117555	6.65528033195746	4.31296176239645	0.000585034030774247	0.000980944444207169	-2.41277482948283
Rnf185	193670	0.204809246765378	5.30657849951536	4.24282726735505	0.000675010581486734	0.00112049148234973	-2.41413612542662
Ccdc115	69668	0.250001078584678	3.6977457566835	4.0865424288142	0.000929683624221501	0.00151381928822511	-2.41687340255865
Mff	75734	0.146480957715966	6.11607238261447	4.28816512091244	0.000615358072886174	0.00102801326919541	-2.4169785890952
Stag2	20843	-0.294318352716434	7.50395307209004	-4.57788045428043	0.000661544519284676	0.00110038939171757	-2.41717724858536
N4bp3	212706	-0.262507435589661	4.04155010836253	-4.13309878538146	0.00084497216883885	0.00138421528690671	-2.41973916014082
Tma16	66282	0.175789340410317	5.19361324363135	4.23785117736207	0.000681906968850011	0.00113155341820305	-2.41988079583315
Bbx	70508	0.271454495804867	6.66809790931922	4.42978883222229	0.000644839575640218	0.00107443838031041	-2.41990009582745
Hps6	20170	0.22558955115162	4.37238408014213	4.16416224807808	0.000792854025576228	0.00130424889036675	-2.42185471359915
Lrrc8b	433926	-0.442001886277157	5.53998672074188	-4.71958264233083	0.000907520694277669	0.00147987576874172	-2.42483814105781
Flicr	78185	-0.934298440937368	-1.46216957949808	-3.35131584048584	0.00425363836763494	0.00632738995800752	-2.42525540727014
Fat4	329628	0.565929551845915	2.9527055519025	4.16587396862894	0.00136637286035359	0.00217020900373255	-2.42968842534696
Rubcnl	271221	1.14274221655888	-1.97839624339886	3.30542086041285	0.0046779500760618	0.00692822336351234	-2.43158303015544
Gm7860	665947	1.01379636205224	-2.28668118325028	3.27402286259449	0.00499219690015303	0.00737270252008445	-2.43317572755888
9130213A22Rik	100038433	-2.68678567930546	-3.23929853108364	-3.30430852162367	0.00672681838172105	0.0097665913800614	-2.43440249547264
Tmem38a	74166	-0.249338350619544	3.77983103378056	-4.0863923147107	0.000929970279118287	0.00151395510005406	-2.43449116916593
Far2	330450	0.511963784789322	0.905272814488796	3.64585737441382	0.0023095277681862	0.00355908024711201	-2.4351107171722
Tma7-ps	100041098	-0.7423983521795	0.2010323187087	-3.57642749061319	0.00266708116960132	0.00408166256948835	-2.43865610991434
Prps1	19139	-0.172565463489611	6.71106868131844	-4.30041840906606	0.00060017810932653	0.00100495259255111	-2.44158329573385
Mob2	101513	-0.256089513706373	4.46454361490262	-4.16100418816308	0.000797999897440379	0.00131182740596671	-2.44200094865358
Suv39h1	20937	-0.155093191517994	6.70458044006295	-4.29971654396661	0.000601037215772878	0.00100616040957922	-2.44394010186016
Rpap2	231571	0.182225885950039	4.66851691574739	4.17782790158335	0.000770972740044124	0.00127054359032884	-2.44610613785866
Vamp7-ps	664901	0.323101874862805	3.72337087740189	4.06675623832434	0.000968251229835064	0.0015731120648466	-2.44653343088005
Cdk19	78334	0.282099252879411	5.58507599684388	4.3266896415874	0.000725863576483727	0.00119972427273071	-2.45321532316805
Gm38973	105242888	-1.24259232855958	-1.88783957898706	-3.31126080455153	0.00462170587514132	0.00684909050449616	-2.45453182305328
Psma3	19167	-0.155079914605923	7.23215138909693	-4.31030288501799	0.000588211315450882	0.000985932347197106	-2.4548999674414
Alkbh5	268420	0.281755471765502	7.57820436072238	4.51879282808233	0.000667546522589536	0.00110948845117692	-2.45522573387942
Upk3bl	69665	-1.23459929309601	-1.80806061863899	-3.29785978702407	0.00475178136252223	0.00703400411280021	-2.4558562758883
Ube2cbp	70348	-0.315476871236272	2.9159957470579	-3.96889526048484	0.00118426665008847	0.00189747682000793	-2.4574451528761
Gm11520	102640811	0.803047301970846	-1.03343202676248	3.39715399369344	0.00386809034647546	0.00578155214906064	-2.45831242037859
6330562C20Rik	76193	0.851299056105963	-0.571283452745337	3.4354122680842	0.00357310123698764	0.00536424264235189	-2.45892516039201
Gm26705	381967	-0.701055026271055	-0.325718434212761	-3.48109843338006	0.00325010678420183	0.00490961419899181	-2.45919306339056
4933408B17Rik	271508	0.93316943876722	-1.37180561972717	3.33485455291408	0.00440123558867381	0.00653363624435102	-2.45992557564773
Tbl2	27368	0.189043826400332	5.82706301310348	4.25081626471982	0.000664086835367449	0.00110411523248457	-2.46165374664607
Rbak	57782	0.233607669930608	4.0287955781205	4.09798444604272	0.000908096139420169	0.00148064882924436	-2.46190512918742
Trim27	19720	0.159878229465159	6.65171913193287	4.28981181056588	0.000613295518947493	0.00102503654305379	-2.46257620874293
Fzd9	14371	1.01363932025495	-0.985723737066241	3.42708727887655	0.0036353191822044	0.00545428577044453	-2.46275888147283
Wdr38	76646	1.31589176393501	-2.17750839998933	3.26053064158027	0.00513358632983739	0.00757308978220432	-2.46413300928439
Wdfy1	69368	0.177568360016749	4.78095260682587	4.17966407530383	0.000768079860585244	0.00126620479048624	-2.46710472681232
Matk	17179	-0.608298280450177	0.332529695268904	-3.56899459838015	0.00270850835032469	0.0041389906847502	-2.47035729403432
Ppip5k1	327655	-0.231594892754705	4.6772663476512	-4.16539166540031	0.000790859899973326	0.00130111508211426	-2.47085290216651
Ice1	218333	-0.213466553036437	6.73557640257396	-4.28340512843007	0.000621360034470546	0.00103756541253879	-2.47749040460361
Rpl39	67248	-0.192993050387456	7.58816626727882	-4.30843208816098	0.000590457408444328	0.000989470044485756	-2.47788922443226
Mmrn2	105450	-1.3702185818404	-2.62817559357183	-3.18988472846221	0.00594126634547313	0.00869099069677421	-2.47820387254655
Adgrf4	78249	-1.34032621893938	-2.66996739274086	-3.20874139157925	0.0057141283796431	0.00838529696880049	-2.48150366068103
5031425E22Rik	269630	-0.309293407940895	3.1606868046106	-3.98631343947561	0.00114252258959605	0.00183542509278926	-2.48167210555583
Pcsk4	18551	-0.309757210400668	3.02741362496247	-3.9750077103187	0.00116944455940667	0.00187570229813039	-2.48760263165644
2310009A05Rik	66364	-0.394059089879656	2.02456235440385	-3.81013395400415	0.00164360987363965	0.00257996408537138	-2.48846116097278
Tbccd1	70573	0.180249115001375	4.72024747417479	4.1590586950441	0.000801186857147329	0.0013169182124121	-2.49068239745124
Timm50	66525	-0.205470328004998	6.62924582480196	-4.27500444326067	0.00063209860398152	0.00105453251967494	-2.49137500249526
Malt1	240354	-0.232186489386262	4.02431554414848	-4.08155493312934	0.000939255846262362	0.00152787291352133	-2.49724339987427
Prox2os	102634300	-1.06286403051581	-1.58654730510768	-3.28975658053487	0.00483219118447679	0.00715013518797163	-2.49850253540531
Ccdc97	52132	0.176806859635319	5.66042253217293	4.22606268233887	0.000698532499957034	0.00115690732445543	-2.49867793019003
Ash2l	23808	-0.147948073058994	7.07548928782247	-4.28386302318381	0.000620780081464497	0.00103671551221935	-2.50159549844308
Ankrd13b	268445	-0.191487903654039	5.99320534718268	-4.24376848416429	0.000673714155040019	0.00111859371928095	-2.50195768210868
Gm5822	545262	-0.817337543949855	-0.401165882417996	-3.43829266429271	0.00355182252681345	0.00533558776371874	-2.50363352841809
Cops8	108679	0.158945396656803	6.63195976174148	4.26650580719714	0.000643154932991797	0.00107187596431746	-2.50769231227154
Kbtbd7	211255	-0.413325099716651	2.72563771249676	-3.90298101466797	0.00135671299616656	0.00215556945741421	-2.50876178927102
Gm13562	102639655	0.896170769053106	-0.82647839259802	3.37865708249511	0.00401929347407328	0.00599589423780148	-2.51236937283372
Mrpl57	67840	-0.207493012223758	4.53910473349672	-4.13277556756572	0.000845532391779629	0.00138495827771487	-2.51485351113824
Ikbke	56489	0.285832182006027	3.32880478861734	3.98633308386343	0.00114247636163748	0.00183542509278926	-2.51585175363939
Zfp128	243833	-0.503104817960684	1.63620213899804	-3.74363938404936	0.00188604703205872	0.00294029276873195	-2.5168762059523
Atf1	11908	0.173729398049777	6.72505492756735	4.26374273305664	0.00064679185864023	0.00107744547072299	-2.51893092457741
